"time","bx","by","bz","mx","my","mz"
-0.8,1054.992525,-569.107268,600.241146,1381.26109,-363.956181,645.307248
-0.792,1077.315961,-566.026675,598.554701,1392.629715,-362.068092,642.403215
-0.784,1111.947494,-557.315156,597.912727,1391.812978,-349.278226,646.082378
-0.776,1135.856852,-546.047485,597.969347,1380.839346,-338.648063,646.57887
-0.768,1148.13182,-536.374688,596.801553,1405.732599,-325.747932,657.237574
-0.76,1149.702689,-524.117702,600.329145,1381.684159,-317.050602,662.53328
-0.752,1161.92929,-518.372005,601.402794,1406.363505,-312.847448,663.158046
-0.744,1174.061349,-508.526776,602.174438,1357.893655,-304.237074,667.662439
-0.736,1163.623673,-493.973443,602.263285,1369.142049,-297.91679,668.84143
-0.728,1153.406041,-479.383725,604.443953,1369.816174,-297.831846,670.950686
-0.72,1176.893271,-471.80991,604.696644,1393.271341,-293.594769,671.522067
-0.712,1178.193853,-463.515995,608.567424,1392.780659,-293.536219,673.558741
-0.704,1167.327436,-457.089456,611.036297,1393.505324,-293.45032,675.672644
-0.696,1168.098976,-440.524322,618.363542,1418.254802,-289.156452,676.346191
-0.688,1191.343298,-436.872848,618.812548,1418.061093,-284.930019,676.231914
-0.68,1203.500908,-434.931408,622.172118,1442.93884,-280.590918,676.911777
-0.672,1192.234666,-432.641888,622.840981,1443.552382,-280.502261,679.047067
-0.664,1216.072245,-420.774438,623.025463,1430.46823,-273.89663,687.797111
-0.656,1216.00196,-416.537483,626.791033,1455.796018,-269.566191,686.471027
-0.648,1216.546416,-408.179995,630.560006,1479.772376,-265.201505,687.112597
-0.64,1216.805014,-399.766181,636.293867,1454.915721,-261.013728,688.296368
-0.632,1228.558898,-393.373007,647.393933,1454.915721,-261.013728,688.296368
-0.624,1239.750944,-383.135566,650.310468,1467.159701,-258.831349,687.587826
-0.616,1228.422889,-380.562542,661.00477,1467.159701,-258.831349,687.587826
-0.608,1239.6263,-374.469651,662.116911,1467.159701,-258.831349,687.587826
-0.6,1240.486642,-374.248928,668.247749,1467.60753,-254.499749,689.612307
-0.592,1252.600908,-368.136945,669.483661,1492.123014,-250.114346,688.200657
-0.584,1252.245296,-368.072432,671.462452,1492.123014,-250.114346,688.200657
-0.576,1239.452113,-365.681389,677.993916,1492.123014,-250.114346,688.200657
