"","model","a","b","AIC","p (y=0)","p (y=b)","aiclabel"
"1","y ",NA,"-0.126937243635682","1198.91046093092","0.581065182429905",NA,"<-lowestAIC"
"2","y ~ x ","-0.0012715630542158","0.0548266515627486","1209.12244928238","0.0755552548895286","0.027466169895614",""
