"time","bx","by","bz","mx","my","mz"
-2,-2156.386129,-853.955725,480.426248,1443.305913,-134.554274,835.024953
-1.992,-2143.264223,-852.243285,484.199887,1433.036309,-128.918538,833.528239
-1.984,-2131.203261,-850.289637,487.008802,1422.264897,-122.459477,832.659328
-1.976,-2117.72056,-847.956137,489.815833,1419.877253,-116.172431,831.683505
-1.968,-2099.838291,-844.756115,493.455739,1417.2032,-106.614437,829.79761
-1.96,-2081.448316,-840.86218,496.625336,1414.025056,-98.109056,827.936198
-1.952,-2063.336388,-836.905778,500.254585,1418.780663,-89.086284,825.128755
-1.944,-2046.731211,-833.19086,503.333952,1419.231486,-79.494169,822.206505
-1.936,-2029.749925,-829.3018,506.289909,1418.401186,-69.060455,819.473062
-1.928,-2011.522738,-825.106426,509.421064,1417.479009,-56.518092,816.881752
-1.92,-1993.644566,-820.955315,512.449216,1410.449099,-45.174289,814.825213
-1.912,-1972.617484,-816.147959,515.924488,1400.755294,-33.368123,813.539632
-1.904,-1950.381939,-811.078377,519.432011,1391.588596,-21.553912,813.610948
-1.896,-1926.811592,-805.417934,522.896913,1381.576443,-11.08888,814.376068
-1.888,-1902.743292,-799.591554,526.552136,1369.378144,-0.470875,815.892893
-1.88,-1880.552908,-794.056755,529.871807,1358.727036,9.088778,817.186558
-1.872,-1859.205209,-788.615116,533.515308,1351.21569,19.010162,818.22122
-1.864,-1838.663239,-783.953213,537.095357,1340.59932,29.350787,819.402532
-1.856,-1817.051633,-779.137798,540.284851,1331.959321,39.414663,820.483637
-1.848,-1795.354704,-774.421918,543.355329,1318.561685,48.955839,822.000539
-1.84,-1771.914517,-769.471592,546.126811,1295.898174,58.346719,823.565093
-1.832,-1747.861688,-764.094456,548.739403,1276.855977,66.879848,825.315461
-1.824,-1721.541719,-757.955963,551.717157,1264.307806,76.516004,827.448186
-1.816,-1695.729439,-750.801257,555.755101,1251.796454,87.316765,829.920016
-1.808,-1666.625973,-742.7202,560.153947,1245.384396,97.682819,832.383419
-1.8,-1637.682355,-734.74827,564.569174,1243.744772,109.679717,835.401766
-1.792,-1613.142059,-727.115517,569.403583,1235.826947,120.641241,838.535438
-1.784,-1587.748549,-720.170171,573.839881,1230.11294,131.462834,842.299567
-1.776,-1566.9202,-714.153656,578.467019,1221.547164,142.141196,846.05626
-1.768,-1546.750349,-708.268674,583.035231,1210.550909,152.254566,849.673633
-1.76,-1525.533372,-702.972608,587.088013,1200.330847,162.574858,853.301016
-1.752,-1505.382373,-698.044701,590.709938,1192.969265,173.022704,857.668599
-1.744,-1485.12099,-693.242651,594.559452,1193.878163,183.131526,862.200573
-1.736,-1464.570905,-688.618409,598.565729,1191.278441,193.18653,867.283891
-1.728,-1441.595413,-683.557942,602.450205,1183.198022,203.935794,873.867403
-1.72,-1413.422233,-677.219218,606.434444,1179.794023,214.747134,878.922343
-1.712,-1381.922709,-669.89365,609.215618,1171.030444,224.975911,884.172791
-1.704,-1349.740792,-661.607189,612.116598,1164.928219,234.911798,889.944699
-1.696,-1320.337357,-653.311395,615.226426,1166.065789,244.093603,894.613798
-1.688,-1296.459755,-645.524512,618.144342,1161.623291,252.028977,900.528736
-1.68,-1275.548338,-638.00647,621.843757,1156.077987,259.746428,907.421682
-1.672,-1254.955487,-630.673573,625.948089,1153.813289,266.823755,913.272271
-1.664,-1231.605814,-622.622756,629.603819,1151.224664,273.030211,919.584689
-1.656,-1202.931303,-613.71382,632.802885,1150.190409,279.355138,925.346276
-1.648,-1170.209067,-603.952263,635.674644,1151.5249,285.904616,930.626276
-1.64,-1132.593161,-592.771512,637.503834,1146.861842,291.837023,935.650099
-1.632,-1093.099656,-581.126963,639.361609,1143.128425,298.10091,940.457048
-1.624,-1052.230756,-569.073973,641.341693,1141.367956,303.121804,944.842421
-1.616,-1012.584725,-556.382436,643.286913,1142.604563,307.001538,948.223511
-1.608,-976.016603,-544.124924,646.015983,1148.283621,310.332077,951.340568
-1.6,-941.120367,-531.614174,648.446847,1155.586987,312.686719,953.663353
-1.592,-909.166232,-519.060127,651.137021,1167.099394,316.094713,955.626242
-1.584,-880.617126,-506.951869,653.820564,1181.430007,320.443866,957.638085
-1.576,-851.635717,-494.905629,655.423637,1193.705489,325.264286,959.237001
-1.568,-824.075575,-483.012524,657.759076,1201.346318,330.237819,961.369237
-1.56,-800.236491,-471.447346,660.155822,1203.889065,334.160438,963.605756
-1.552,-776.291505,-460.152017,662.278784,1200.122637,336.670476,965.951661
-1.544,-754.589944,-448.405783,665.382636,1197.22226,338.543163,968.377085
-1.536,-736.86218,-436.570988,668.45415,1195.212038,338.724936,969.992542
-1.528,-717.722412,-424.934621,671.068266,1192.79697,337.799413,970.956292
-1.52,-699.264917,-412.763489,674.148401,1192.592743,335.663106,970.862996
-1.512,-684.460521,-400.463455,676.694706,1194.485263,332.218794,969.840052
