"time","bx","by","bz","mx","my","mz"
-3.04,-2665.106421,-716.231935,358.641404,1454.982217,-94.080051,870.045022
-3.032,-2665.106421,-716.231935,358.641404,1462.467236,-99.282376,870.70241
-3.024,-2665.106421,-716.231935,358.641404,1467.470938,-104.496608,871.001834
-3.016,-2665.106421,-716.231935,358.641404,1473.788855,-109.231989,871.825533
-3.008,-2665.106421,-716.231935,358.641404,1479.94092,-113.67776,873.038005
-3,-2665.106421,-716.231935,358.641404,1484.2839,-118.987276,874.641205
-2.992,-2665.106421,-716.231935,358.641404,1491.857895,-124.170516,875.786254
-2.984,-2665.106421,-716.231935,358.641404,1501.575196,-129.646915,876.577348
-2.976,-2665.106421,-716.231935,358.641404,1510.086142,-135.099342,876.791917
-2.968,-2665.106421,-716.231935,358.641404,1519.298802,-139.338539,877.307065
-2.96,-2665.106421,-716.231935,358.641404,1523.50012,-143.323039,878.14544
-2.952,-2665.106421,-716.231935,358.641404,1525.309708,-146.829693,879.016595
-2.944,-2665.106421,-716.231935,358.641404,1521.152403,-150.565024,880.358762
-2.936,-2665.106421,-716.231935,358.641404,1518.575891,-154.698073,881.195604
-2.928,-2665.106421,-716.231935,358.641404,1518.339932,-159.380367,881.675414
-2.92,-2665.106421,-716.231935,358.641404,1517.798604,-164.2217,882.101476
-2.912,-2665.106421,-716.231935,358.641404,1522.54898,-169.360848,881.745297
-2.904,-2665.106421,-716.231935,358.641404,1528.265732,-174.032983,881.517952
-2.896,-2665.106421,-716.231935,358.641404,1529.917328,-179.181716,881.598209
-2.888,-2665.106421,-716.231935,358.641404,1533.636495,-184.616945,881.573758
-2.88,-2665.106421,-716.231935,358.641404,1537.063154,-189.478629,882.792901
-2.872,-2637.226088,-715.086875,354.017169,1535.201295,-195.438233,883.762701
-2.864,-2609.232789,-713.150054,346.323512,1532.869868,-201.524696,884.529447
-2.856,-2588.875617,-713.377989,343.793571,1529.664749,-207.095267,885.711285
-2.848,-2564.662307,-712.712455,338.662197,1523.94721,-213.10618,886.271611
-2.84,-2546.877998,-715.411666,337.962934,1519.336552,-218.762307,886.441067
-2.832,-2529.733679,-718.93639,337.439437,1520.771754,-223.58201,886.728014
-2.824,-2505.478101,-720.557817,336.390202,1523.427701,-228.828444,886.155771
-2.816,-2476.553057,-720.055852,335.739987,1529.683546,-233.412824,885.965155
-2.808,-2450.842117,-720.194292,336.384877,1536.181989,-237.513725,886.086043
-2.8,-2429.61999,-722.182287,337.593363,1543.842816,-242.072155,885.883179
-2.792,-2413.228554,-726.023471,340.227179,1549.220893,-246.526313,886.300794
-2.784,-2397.902509,-729.821523,342.903505,1552.751892,-251.348481,886.668564
-2.776,-2383.408169,-733.559421,345.622862,1556.572727,-256.795674,886.422062
-2.768,-2366.314438,-736.241047,348.150591,1558.947663,-262.503283,886.83377
-2.76,-2348.88415,-738.625382,350.011376,1561.179611,-268.30221,887.539877
-2.752,-2330.265428,-741.18428,351.704982,1564.087976,-274.085732,887.468824
-2.744,-2310.170441,-744.006694,353.183874,1565.282048,-279.613145,888.002462
-2.736,-2289.100382,-746.176505,355.657977,1565.091544,-284.740851,888.658106
-2.728,-2266.920068,-747.65292,359.409259,1566.353748,-290.040316,888.881377
-2.72,-2245.225827,-748.572302,364.115827,1568.651765,-295.627479,889.26314
-2.712,-2224.320137,-748.828492,369.946432,1573.678951,-301.323494,889.790822
-2.704,-2203.902536,-749.304549,375.905099,1576.539118,-307.016365,889.929573
-2.696,-2184.175818,-750.130891,381.801183,1576.52843,-312.828471,890.204301
-2.688,-2164.04666,-751.197518,387.276253,1570.93368,-318.475068,890.298262
-2.68,-2143.308294,-752.634307,392.106272,1563.783713,-324.726251,889.715957
-2.672,-2122.309078,-753.921715,396.786703,1558.649393,-331.005516,888.933186
-2.664,-2100.929147,-755.003461,401.330621,1557.665349,-336.339508,888.512275
-2.656,-2079.473529,-755.888984,405.959372,1560.822651,-342.175297,888.243874
-2.648,-2058.034333,-756.530616,410.792607,1563.68508,-348.354667,887.454777
-2.64,-2036.501187,-756.531202,415.688231,1564.381484,-354.546736,886.754695
-2.632,-2014.918639,-755.846736,420.697873,1563.780685,-361.18224,885.392969
-2.624,-1993.245177,-754.804191,426.517118,1562.53589,-367.94017,883.900362
-2.616,-1971.444188,-753.380278,433.249106,1562.125915,-374.437175,882.597742
-2.608,-1949.75101,-751.680047,440.728721,1563.37492,-381.27089,881.480265
-2.6,-1928.18708,-749.759571,449.05264,1558.068015,-390.035998,880.260731
-2.592,-1906.880482,-747.66002,457.24797,1550.505843,-398.68971,880.332455
-2.584,-1885.847992,-745.427176,465.119368,1540.410997,-407.341518,880.591001
-2.576,-1864.575643,-743.348553,472.674293,1528.491245,-415.632302,880.746655
-2.568,-1843.083628,-741.482969,479.746249,1524.09227,-422.922305,881.232223
-2.56,-1821.368553,-739.526297,486.5043,1518.31092,-429.731071,880.893169
-2.552,-1799.313208,-737.46007,493.003672,1511.600434,-437.203637,880.231845
