"time","bx","by","bz","mx","my","mz"
-1.936,-1466.732642,-798.913991,542.391766,1714.216681,-453.294978,806.588762
-1.928,-1448.801114,-793.285116,544.403202,1741.23327,-445.104794,805.420294
-1.92,-1439.231345,-789.023272,550.042007,1754.959962,-438.778648,804.764604
-1.912,-1421.933216,-785.775693,550.99911,1742.327845,-427.553061,804.879694
-1.904,-1386.181264,-777.016772,549.584455,1742.601751,-423.142084,804.743875
-1.896,-1308.221047,-760.85121,549.241643,1756.624509,-407.942763,803.823781
-1.888,-1280.249737,-755.725027,551.689832,1783.248098,-399.473059,804.767833
-1.88,-1260.692018,-749.712306,554.075979,1756.770273,-394.685334,805.538569
-1.872,-1236.101784,-742.713487,558.400129,1743.575223,-387.884597,805.796739
-1.864,-1212.038691,-738.162159,562.776129,1770.51734,-374.989496,804.505737
-1.856,-1187.715016,-733.554949,567.209406,1758.140208,-363.695043,806.880112
-1.848,-1168.022481,-729.845772,571.107348,1744.916501,-356.960706,807.136301
-1.84,-1153.200679,-727.146464,571.86511,1744.489006,-348.081412,808.998083
-1.832,-1082.772485,-714.443651,572.510819,1852.144968,-326.415709,811.329581
-1.824,-1072.011654,-709.709184,576.227494,1852.14613,-317.47256,811.076113
-1.816,-1045.943149,-704.942645,579.847959,1852.974586,-317.365588,813.343925
-1.808,-977.439442,-692.675478,578.783098,1839.209295,-310.623642,813.598305
-1.8,-961.432486,-689.509632,583.422102,1867.229447,-301.635716,814.735857
-1.792,-901.435982,-678.596803,586.234938,1866.519995,-297.108526,816.772903
-1.784,-816.738266,-665.882387,598.22991,1894.081093,-292.645045,815.770174
-1.776,-787.737713,-660.499675,603.549462,1879.351931,-281.358052,818.066875
-1.768,-759.135966,-658.035261,606.27256,1864.962707,-265.67341,818.076401
-1.76,-735.998799,-656.438452,612.302506,1823.181067,-250.197354,818.954224
-1.752,-718.311285,-655.84263,620.488136,1836.761822,-247.887471,818.461345
-1.744,-676.218061,-648.127596,626.255208,1864.167986,-234.182457,819.504477
-1.736,-645.739326,-642.52833,630.421105,1822.360317,-223.317915,820.499116
-1.728,-621.235941,-640.946161,635.520643,1835.010992,-202.794098,828.374538
-1.72,-577.713332,-635.910232,643.239478,1847.710249,-173.339884,831.725031
-1.712,-545.826803,-630.098492,649.170457,1846.279149,-159.910621,831.384378
-1.704,-520.025187,-625.497301,651.382797,1805.714293,-154.000547,828.120604
-1.696,-468.71298,-619.190101,655.713711,1791.016214,-133.993356,832.506009
-1.688,-448.747113,-615.550188,660.000442,1803.918911,-131.471507,834.199335
-1.68,-408.763342,-608.411826,662.625379,1789.59349,-129.66072,832.302285
-1.672,-360.701909,-599.90365,668.096889,1774.390085,-114.293255,836.695939
-1.664,-339.750447,-596.119919,672.696353,1814.047441,-106.691157,835.34225
-1.656,-297.926474,-588.622544,677.122916,1840.06858,-97.109732,834.322343
-1.648,-262.777238,-582.347638,678.899271,1838.763481,-88.169119,834.103403
-1.64,-262.557652,-582.047204,686.457703,1865.509212,-82.986549,833.188856
-1.632,-248.083501,-579.287997,693.095594,1863.105186,-69.550842,835.041148
-1.624,-247.986511,-579.047561,699.198593,1834.437247,-61.24457,840.044462
-1.616,-191.135939,-571.950093,704.366109,1845.800698,-49.666578,841.564858
-1.608,-146.940883,-564.243388,704.497216,1774.329435,-27.348621,845.135322
-1.6,-124.296141,-559.971992,714.022965,1746.780997,-23.877905,845.782995
-1.592,-117.109604,-558.380964,721.308708,1772.668198,-18.537991,844.929374
-1.584,-70.901384,-550.165546,729.748695,1729.118975,-4.581403,847.847799
-1.576,-71.018355,-550.105145,731.294708,1727.446631,4.189828,847.643845
-1.568,-47.822564,-545.972871,734.7309,1699.32951,12.041325,852.519942
-1.56,-24.557025,-541.746172,739.757686,1736.657234,24.599119,851.186948
-1.552,22.265663,-533.07234,753.097952,1723.137658,30.885597,857.944913
-1.544,62.200017,-525.930128,759.060439,1734.871573,38.013375,857.446395
-1.536,70.631733,-517.336303,769.77462,1747.773294,40.801075,857.041623
-1.528,145.049271,-500.586561,782.624943,1703.743767,54.338198,859.903221
-1.52,144.736198,-500.4784,785.852716,1716.506355,57.141342,859.505686
-1.512,144.331091,-500.545378,784.103191,1659.259145,72.03532,862.635797
-1.504,168.707321,-496.053779,787.790778,1644.787761,77.896377,862.827405
-1.496,185.528855,-493.08615,788.681869,1669.659983,83.500354,862.056817
-1.488,244.737767,-482.610241,790.962419,1641.547167,90.846571,862.542748
-1.48,304.975673,-471.91301,793.297412,1652.140752,97.975758,864.205438
-1.472,304.975673,-471.91301,793.297412,1688.489214,110.88304,862.958973
-1.464,313.583939,-470.390732,792.859084,1688.489214,110.88304,862.958973
-1.456,347.948456,-464.24234,792.779316,1659.908462,122.702589,869.8383
-1.448,391.504493,-456.459743,792.25928,1656.425619,135.793724,873.871972
-1.44,418.731143,-451.614651,794.597397,1601.150365,141.367221,879.202088
-1.432,454.433574,-445.299346,792.824215,1612.528091,153.128749,882.970586
-1.424,500.354846,-437.129427,794.299556,1626.056602,151.751818,882.717697
-1.416,491.335854,-435.027985,796.351695,1623.497077,160.33945,882.532456
-1.408,528.019567,-424.856324,794.45645,1597.278444,163.20289,885.185185
-1.4,546.546497,-417.836504,795.181027,1595.452608,167.442481,887.219356
-1.392,574.647007,-409.141683,793.712362,1618.780051,177.718163,890.739856
-1.384,593.4614,-402.053297,792.692193,1604.75792,183.481219,893.031757
-1.376,602.827995,-400.364113,792.23781,1589.274293,189.028869,895.300493
-1.368,612.253126,-391.135369,793.321309,1575.224947,194.721604,897.575678
-1.36,630.797596,-384.028458,790.40336,1558.683025,204.452384,899.730894
-1.352,668.77485,-373.421288,784.747462,1582.716291,210.416183,899.106515
-1.344,707.536612,-358.784249,782.622471,1556.680892,213.080132,901.678253
-1.336,707.00287,-351.272882,780.491705,1501.933846,222.324872,908.761219
-1.328,726.412443,-343.846382,779.419267,1502.722882,222.47903,910.873904
-1.32,735.642138,-330.65269,776.686431,1499.852199,230.873596,910.689986
-1.312,745.134771,-313.523781,775.771633,1512.316987,234.007851,912.517329
-1.304,774.692637,-300.236806,772.252982,1524.071409,236.99952,912.231584
-1.296,774.540646,-296.395277,772.149014,1524.071409,236.99952,912.231584
-1.288,783.283817,-279.010185,774.906245,1524.787383,237.150576,914.35168
-1.28,822.915275,-271.228019,772.929974,1510.100123,242.556907,914.447604
-1.272,833.101189,-261.413402,774.167991,1494.956698,247.887928,916.645776
-1.264,884.180554,-251.340374,773.619966,1493.519449,252.052033,916.553177
-1.256,924.724646,-223.549841,771.173275,1505.996014,255.239833,918.386093
-1.248,965.675273,-211.289865,769.032927,1491.312827,260.590978,918.474577
-1.24,965.645099,-199.219052,772.696828,1450.907251,263.970442,923.198187
-1.232,1007.286058,-182.66617,772.443731,1449.436938,268.102449,923.106316
-1.224,1027.492439,-162.163921,775.02765,1449.436938,268.102449,923.106316
-1.216,1069.149166,-145.12949,778.664066,1436.514465,269.21998,923.277479
-1.208,1112.176643,-136.124315,776.633654,1435.931134,269.189901,925.36443
-1.2,1078.324956,-126.700867,779.78273,1396.544639,272.510251,927.942673
-1.192,1099.372949,-113.891593,782.630345,1409.033481,275.573934,923.530893
-1.184,1054.082953,-102.975721,784.123492,1408.457329,275.543432,925.610307
-1.176,1074.71613,-94.351452,783.041242,1394.079302,280.775988,925.686182
-1.168,1106.798307,-87.371034,781.548552,1405.356933,283.786462,925.429729
-1.16,1080.683263,-63.840718,785.777979,1405.356933,283.786462,925.429729
-1.152,1057.395093,-56.505874,788.41546,1416.6704,286.806545,925.17246
-1.144,1076.914041,-43.711927,789.217026,1376.958991,289.959838,929.818318
-1.136,1085.687925,-28.996559,796.391916,1376.958991,289.959838,929.818318
-1.128,1128.302108,-14.964929,800.418226,1377.818156,290.12567,931.884792
-1.12,1093.792685,-10.24041,803.496031,1377.818156,290.12567,931.884792
-1.112,1081.224816,-0.384637,811.604933,1377.818156,290.12567,931.884792
-1.104,1090.322085,10.241209,814.951687,1377.818156,290.12567,931.884792
-1.096,1100.290221,20.957626,818.351026,1377.818156,290.12567,931.884792
-1.088,1120.651652,30.004689,817.397977,1339.610953,293.336293,932.347867
-1.08,1118.989036,38.174851,821.208513,1326.965695,294.398874,932.501129
-1.072,1106.543006,43.843289,827.399018,1326.965695,294.398874,932.501129
-1.064,1137.779291,55.642306,830.050189,1325.4338,298.477487,932.410966
-1.056,1112.850624,66.86002,840.452736,1313.526172,299.557302,930.509323
-1.048,1099.160625,72.32258,846.582536,1301.060895,300.596502,930.66423
-1.04,1093.979533,92.436162,852.09798,1301.060895,300.596502,930.66423
-1.032,1093.558479,96.549985,854.009383,1312.753214,303.753301,932.466433
-1.024,1081.58878,97.930671,856.261152,1300.700262,304.822163,930.569972
-1.016,1054.244908,112.672867,866.399394,1300.700262,304.822163,930.569972
-1.008,1106.379189,134.380718,874.454977,1300.700262,304.822163,930.569972
-1,1147.575262,149.284094,877.028551,1300.700262,304.822163,930.569972
-0.992,1155.304352,160.005924,878.52659,1288.176775,305.857364,930.725363
-0.984,1166.653082,162.873754,880.20833,1275.69753,306.8889,930.880206
-0.976,1172.008814,185.966628,885.490649,1275.69753,306.8889,930.880206
-0.968,1147.81201,188.408134,887.95008,1275.69753,306.8889,930.880206
-0.96,1145.327143,200.902613,901.688542,1275.69753,306.8889,930.880206
