"time","peakdirectionH","cobH","widthH","peakdirectionV","cobV","widthV"
-2.381498,5.378762878,9.303023978,19.71079406,4.806585764,4.295518255,8.704481745
-2.34815,7.968734244,11.82798071,20.99992408,4.33384069,4.04955297,8.95044703
-2.246818,12.09995415,17.81543429,23.44419788,5.609137721,5.158768052,3.158768052
-2.145445,7.909007772,10.81263626,22.41551393,3.148954871,3.203066421,14.79693358
-2.040922,12.27271097,13.61667095,22.79575896,5.67127952,5.469085604,9.530914396
-1.925929,6.001995137,6.808374724,26.22400172,6.402515403,5.446250709,10.55374929
-1.811246,7.868451688,11.0954432,29.51441869,6.884093892,9.622713688,17.46975517
-1.697198,6.36542034,7.499069831,20.95880783,6.24790014,12.30836002,16.76078792
-1.572354,19.52646177,19.82123071,26.41932154,1.491257126,1.192199856,22.79953496
-1.500516,22.27998265,24.67396269,20.17003755,0.708046022,0.786094314,24.13879187
-1.464232,23.65313835,25.45186898,23.85912308,-1.01525119,1.484338474,25.85117121
-1.42582,27.26997434,30.61949782,22.76217488,-2.410949783,-0.152591526,25.19442922
-1.333338,32.81255921,36.91769633,22.47391071,3.116303472,-12.53210808,28.20867186
-1.286954,33.61338368,38.71906548,22.43937863,-2.89999381,-4.691074146,21.52282767
-1.242218,36.20725762,42.03170878,23.66653769,-6.505153608,-5.895669165,35.63996905
-1.216526,36.45882341,44.02231449,19.90067287,-8.921717723,-17.19496525,54.91168009
-1.190879,38.14871733,46.34483844,23.89657563,-7.552124839,-23.50779425,64.04919392
-1.163047,42.12532828,45.47766278,25.55076424,-11.75739216,-16.5206345,60.47056388
-1.143545,40.51992864,46.76320541,25.72038786,-1.625193091,-7.465513625,59.34050768
-1.123581,60.8072413,71.22089302,52.59596655,-14.13668081,-17.17688366,59.67454992
-1.104201,40.62712664,43.61463665,43.27043114,-12.13928047,-18.81219205,74.55155943
-1.084091,35.55269153,47.27743449,48.53438381,-16.98065285,-18.92083161,64.01773544
-1.067188,30.79475445,25.05817083,15.1921013,-17.68933318,-15.26602842,51.7382754
-1.050576,50.80103602,72.01431837,66.82978589,-15.93182042,-8.455388988,34.68523981
-1.035048,42.50756642,50.38170291,40.88367403,-4.665084707,-1.897243736,56.10961132
-1.020039,52.22242176,69.28415931,65.27472745,-18.23552476,-13.21625613,57.40453874
-1.00605,30.1778752,38.10044582,34.95000885,1.813550697,11.1608079,45.44791873
-0.991769,46.0294187,64.18521645,59.72478665,-1.180793558,6.857625686,51.06272412
-0.980112,31.762335,41.73500694,37.99977972,4.472553594,10.45938386,47.35580273
-0.9686,37.79208802,47.15191013,52.84808987,9.381436654,24.71863942,34.45293666
-0.957379,34.80381158,50.28616936,54.71383064,6.516779019,27.01561277,32.69273091
-0.947033,24.25489967,48.9492532,26.32122281,10.34873322,28.20323203,35.04391721
-0.93633,40.15533694,54.00454751,35.23247561,6.517115249,28.11712912,46.38346883
