"time","bx","by","bz","mx","my","mz"
-4.28,-625.781984,-92.231172,1205.340982,39.144256,-41.960059,1106.40028
-4.272,-616.345455,-82.769509,1215.312215,46.982507,-46.449078,1106.675946
-4.264,-591.273465,-70.768778,1223.128934,40.224506,-48.548389,1106.584002
-4.256,-587.303997,-60.107215,1232.891999,47.517726,-49.748636,1106.767835
-4.248,-578.149919,-50.678396,1237.436448,41.411532,-55.060431,1108.273497
-4.24,-564.017901,-39.421351,1239.451119,21.119078,-61.333434,1107.990569
-4.232,-555.51337,-23.893103,1244.965054,7.751355,-65.465775,1107.804189
-4.224,-568.308108,-13.004988,1248.074777,8.25414,-68.743307,1107.89528
-4.216,-554.897825,4.488424,1256.630934,1.593776,-70.797231,1107.802296
-4.208,-551.485949,15.108126,1260.887852,-4.604979,-76.154668,1109.483389
-4.2,-542.432184,24.7399,1265.522439,-11.232103,-78.193485,1109.388317
-4.192,-538.923211,35.535451,1273.903437,-4.119017,-79.4258,1109.573752
-4.184,-541.121679,47.325677,1280.397239,-10.276562,-84.732143,1107.888221
-4.176,-527.377317,62.057592,1287.878682,-10.276562,-84.732143,1107.888221
-4.168,-502.571663,77.930913,1296.13196,-10.276562,-84.732143,1107.888221
-4.16,-477.543775,94.026041,1301.415953,-9.805759,-88.001169,1107.978417
-4.152,-467.702878,101.060988,1303.252869,-9.800527,-87.997531,1109.658604
-4.144,-447.140924,112.331434,1307.067609,-23.072795,-92.050985,1109.467477
-4.136,-449.550274,121.114577,1305.158415,-23.072795,-92.050985,1109.467477
-4.128,-442.209432,136.885208,1302.447896,-35.820797,-99.336585,1109.3666
-4.12,-411.842465,155.234564,1302.804172,-35.372868,-102.591169,1109.45573
-4.112,-393.77134,175.437626,1302.258273,-41.927902,-104.583341,1109.361096
-4.104,-400.89905,179.179255,1301.684442,-55.036679,-108.567279,1109.171847
-4.096,-408.955823,185.814966,1300.981236,-61.476109,-110.480282,1110.553937
-4.088,-405.481423,193.734227,1299.713659,-67.947865,-112.446699,1112.116365
-4.08,-395.717668,200.938388,1297.320269,-67.520753,-115.682209,1112.204749
-4.072,-404.857424,210.49025,1294.919524,-73.879636,-117.565273,1113.579946
-4.064,-378.884797,224.325506,1293.443137,-73.863643,-117.560611,1115.235223
-4.056,-376.300375,235.410931,1290.2049,-73.863643,-117.560611,1115.235223
-4.048,-355.565367,247.178702,1289.963449,-80.317604,-119.517334,1115.133315
-4.04,-345.790253,254.511566,1284.570371,-86.804776,-121.484122,1115.030884
-4.032,-329.334775,261.220612,1284.1285,-100.089701,-122.171013,1114.739891
-4.024,-309.427491,276.160345,1279.143334,-100.089701,-122.171013,1114.739891
-4.016,-298.270079,280.744138,1276.771046,-99.960692,-122.087664,1117.850569
-4.008,-300.382612,286.692481,1274.891669,-106.343558,-124.027619,1117.74564
-4,-284.68648,296.580151,1272.655396,-106.214345,-123.944287,1120.851785
-3.992,-263.214393,308.9211,1269.063228,-106.629094,-120.7333,1120.763779
-3.984,-258.70326,314.217728,1266.2154,-113.409324,-119.462934,1122.208151
-3.976,-236.00439,323.604973,1262.961452,-106.870517,-117.424885,1123.782077
-3.968,-230.243236,326.061673,1259.960913,-106.870517,-117.424885,1123.782077
-3.96,-213.008341,333.173354,1256.381979,-106.870517,-117.424885,1123.782077
-3.952,-201.474993,337.957675,1253.889565,-113.654075,-116.159752,1125.222129
-3.944,-195.738446,340.332508,1251.115977,-120.419094,-114.899986,1125.019498
-3.936,-184.174946,345.119565,1245.548549,-127.166791,-113.643446,1124.817386
-3.928,-178.347646,347.531931,1242.7546,-127.166791,-113.643446,1124.817386
-3.92,-166.739865,352.337016,1237.140069,-120.671898,-111.602565,1128.028447
-3.912,-153.770675,354.196882,1234.703406,-127.474204,-110.341026,1127.820397
-3.904,-142.032609,359.045923,1229.035916,-134.20685,-109.092406,1127.614477
-3.896,-115.634363,362.877411,1224.078294,-140.922295,-107.846977,1127.409084
-3.888,-84.234389,372.222999,1217.733683,-147.620604,-106.604728,1127.204215
-3.88,-69.614043,371.018323,1213.898153,-154.299472,-105.366768,1125.371294
-3.872,-62.255375,370.464393,1209.412332,-154.301844,-105.365645,1126.999867
-3.864,-56.22255,372.893984,1205.056037,-154.749034,-102.188816,1126.911733
-3.856,-36.294109,377.449084,1202.679266,-155.201395,-99.012743,1126.823482
-3.848,-16.243159,382.02379,1200.280463,-161.891738,-97.786644,1128.246152
-3.84,-10.057911,384.523577,1199.040683,-161.741535,-97.705178,1129.689055
-3.832,25.660955,388.152623,1197.287658,-162.201357,-94.53453,1129.600544
-3.824,40.974504,387.033466,1196.496838,-162.201357,-94.53453,1129.600544
-3.816,49.791424,383.25837,1195.489268,-155.993674,-92.582556,1129.719869
-3.808,58.808726,379.533511,1197.700345,-162.666332,-91.364664,1129.511914
-3.8,82.240978,377.884769,1195.486729,-163.081187,-88.180055,1127.796815
-3.792,104.808392,379.489395,1189.601968,-156.830172,-86.205221,1127.914452
-3.784,136.680796,377.286376,1187.65539,-163.694276,-85.067122,1126.266022
-3.776,151.549733,379.381922,1184.90776,-164.174575,-81.89945,1126.177245
-3.768,182.380297,380.233073,1179.753002,-170.836553,-80.697946,1125.974305
-3.76,198.407953,379.004018,1180.659531,-171.478143,-77.616727,1124.447082
-3.752,215.076709,377.963938,1179.503717,-165.150616,-75.566589,1125.999346
-3.744,223.1218,377.315484,1178.291806,-165.646354,-72.40142,1125.910226
-3.736,257.831566,371.797105,1179.693574,-172.314336,-71.213361,1125.707454
-3.728,275.645931,367.244319,1178.911443,-178.965314,-70.028333,1125.505199
-3.72,294.065801,362.835769,1177.857498,-172.973329,-68.134746,1124.181085
-3.712,305.118606,355.603491,1178.426713,-167.225596,-62.961411,1124.205279
-3.704,307.852223,348.981153,1176.852639,-167.742619,-59.799693,1124.116108
-3.696,326.195714,344.382991,1172.383866,-161.521231,-57.802758,1120.964954
-3.688,370.715735,337.923872,1172.231598,-161.521231,-57.802758,1120.964954
-3.68,398.08283,332.527706,1171.714739,-155.330585,-55.805152,1121.072178
-3.672,425.806368,327.174047,1172.78566,-155.330585,-55.805152,1121.072178
-3.664,420.306008,317.449378,1171.238116,-155.85747,-52.636677,1120.982221
-3.656,446.883045,315.386176,1174.054866,-149.654133,-50.630048,1119.452825
-3.648,458.152696,307.789327,1174.619138,-156.514914,-49.547348,1117.816838
-3.64,469.567948,300.240591,1178.677021,-150.265451,-47.521497,1116.28357
-3.632,473.234634,289.924358,1180.663145,-144.125991,-45.568755,1114.940819
-3.624,502.711025,280.771851,1180.025979,-138.037972,-43.627874,1113.593442
-3.616,523.149871,272.269386,1180.938171,-138.076219,-43.63114,1115.234591
-3.608,545.819527,256.594391,1182.099878,-138.076219,-43.63114,1115.234591
-3.6,539.733283,246.705781,1180.487853,-131.244164,-44.784719,1113.781045
-3.592,586.949245,239.110291,1180.379726,-131.244164,-44.784719,1113.781045
-3.584,572.580981,226.437337,1174.73637,-124.976364,-42.757447,1113.87924
-3.576,584.740966,214.791295,1173.762862,-118.856541,-40.806082,1112.524497
-3.568,605.994854,202.151889,1173.097625,-118.856541,-40.806082,1112.524497
-3.56,582.051678,190.411082,1170.947618,-105.686591,-39.923488,1112.808335
-3.552,628.9455,182.067984,1172.894532,-105.686591,-39.923488,1112.808335
-3.544,633.187655,163.818534,1173.706216,-99.350752,-37.878845,1112.905813
-3.536,644.834183,151.815698,1172.681489,-99.534888,-37.961568,1111.446164
-3.528,675.643068,137.813854,1170.365572,-93.071849,-35.890591,1109.885788
-3.52,679.909679,119.463445,1170.929664,-93.071849,-35.890591,1109.885788
-3.512,656.642229,104.615791,1175.621977,-86.652688,-33.819093,1109.980259
-3.504,651.02052,91.294072,1177.218619,-73.297808,-32.909857,1110.258929
-3.496,653.28152,80.278034,1177.556544,-66.828293,-30.838241,1108.686946
-3.488,636.854981,71.448944,1175.552371,-66.828293,-30.838241,1108.686946
-3.48,630.528715,57.9629,1171.862582,-66.828293,-30.838241,1108.686946
-3.472,651.770425,41.018552,1171.028197,-60.387257,-28.764686,1108.779484
-3.464,663.550603,25.00045,1170.084823,-47.525521,-24.662997,1105.816639
-3.456,684.608455,7.794024,1171.148105,-47.525521,-24.662997,1105.816639
-3.448,695.838923,-4.494037,1173.501501,-40.982256,-22.556561,1105.906274
-3.44,698.099292,-19.344498,1173.932486,-34.645201,-20.542822,1104.516028
-3.432,691.491876,-36.614145,1174.147093,-34.645201,-20.542822,1104.516028
-3.424,722.294213,-63.084636,1172.099658,-28.119041,-18.441756,1104.603471
-3.416,742.812813,-80.849707,1173.155154,-21.575592,-16.335118,1104.691145
-3.408,672.557504,-103.197713,1179.169189,-14.369463,-17.472013,1103.18438
-3.4,673.808606,-118.074661,1185.262764,-14.369463,-17.472013,1103.18438
-3.392,657.037324,-130.003058,1186.887737,-7.630696,-15.276993,1104.757815
-3.384,666.180504,-139.020558,1189.479673,-1.029486,-13.157008,1104.845933
-3.376,666.97587,-157.874934,1182.912763,5.641101,-11.014739,1104.934976
-3.368,686.036817,-168.442926,1176.350877,5.641101,-11.014739,1104.934976
-3.36,724.065916,-185.786462,1170.284168,19.123474,-6.649633,1106.608328
-3.352,698.1037,-207.397405,1166.40591,19.123474,-6.649633,1106.608328
-3.344,690.175702,-228.229082,1160.989968,25.796485,-4.506676,1106.699406
-3.336,699.564993,-244.929196,1154.2331,32.487383,-2.35797,1106.790728
-3.328,727.434918,-268.674066,1157.45037,39.196239,-0.203493,1106.882295
-3.32,745.826797,-287.184027,1156.484816,38.435502,3.000403,1105.287713
-3.312,755.300975,-303.87931,1164.619637,45.210533,5.181348,1105.378027
-3.304,746.27464,-328.325973,1170.367105,52.003929,7.368211,1105.468585
-3.296,709.909794,-336.30305,1167.77164,52.003929,7.368211,1105.468585
-3.288,682.76736,-345.986377,1165.498481,65.540075,11.725647,1105.649026
-3.28,673.555434,-359.173355,1161.948905,65.540075,11.725647,1105.649026
-3.272,655.063478,-378.002577,1160.302609,64.851304,15.019268,1107.270902
-3.264,610.749625,-391.081464,1157.696226,78.618868,19.490712,1108.96985
-3.256,592.783041,-409.435447,1157.648897,78.735845,19.568261,1112.203378
-3.248,609.217995,-427.801368,1158.395707,85.617166,21.788738,1112.304179
-3.24,608.238996,-446.17981,1156.964679,92.666908,24.09738,1113.921882
-3.232,649.868329,-470.691352,1154.944871,99.498668,26.307975,1115.752815
-3.224,639.676833,-487.178648,1155.080762,106.382307,28.529265,1115.858248
-3.216,637.496175,-509.195262,1155.44547,113.437009,30.839457,1117.486735
-3.208,619.226522,-519.847627,1157.072382,120.358985,33.07301,1117.594829
-3.2,591.510067,-535.499542,1160.170673,120.474561,33.150564,1120.855241
-3.192,564.412308,-551.159262,1163.459922,127.430054,35.401332,1122.707113
-3.184,588.051595,-568.36832,1162.802521,134.598539,37.748463,1124.352803
-3.176,552.18956,-581.887123,1160.4449,134.598539,37.748463,1124.352803
-3.168,533.839624,-592.239797,1158.495802,141.577111,40.000393,1124.471103
-3.16,505.437482,-614.861486,1153.097822,148.689181,42.335787,1127.868167
-3.152,486.833259,-628.452368,1154.731438,148.689181,42.335787,1127.868167
-3.144,499.834674,-650.577481,1153.809161,148.133007,45.762207,1129.30143
-3.136,481.723884,-660.393973,1155.277953,148.133007,45.762207,1129.30143
-3.128,462.173318,-677.320961,1153.411096,155.146297,48.030575,1129.426974
-3.12,459.643429,-691.537465,1153.764899,155.146297,48.030575,1129.426974
-3.112,465.696128,-704.218008,1157.682662,147.434698,49.104396,1129.201975
-3.104,471.403228,-717.031794,1158.137773,147.410652,49.098186,1130.947748
-3.096,459.546709,-735.903309,1160.039635,146.645774,52.447106,1130.84654
-3.088,425.166478,-744.30009,1161.01276,146.645774,52.447106,1130.84654
-3.08,429.830497,-760.507513,1163.272268,153.817853,54.817481,1134.256653
-3.072,410.91006,-773.322418,1164.803628,146.102878,55.880502,1134.024357
-3.064,408.581502,-783.74806,1164.985976,146.102878,55.880502,1134.024357
-3.056,411.899162,-803.48312,1163.859904,138.361025,56.930927,1135.535462
-3.048,359.658269,-820.638818,1161.179049,138.361025,56.930927,1135.535462
-3.04,361.237861,-843.722654,1151.510139,145.553657,59.312149,1137.201081
-3.032,327.466747,-851.490181,1147.492532,145.553657,59.312149,1137.201081
-3.024,316.872606,-862.550662,1150.860151,137.858397,60.366763,1136.964497
-3.016,291.737102,-868.993918,1150.390743,144.779501,62.637918,1138.845734
-3.008,266.191436,-878.59879,1153.310844,137.082695,63.687217,1138.606801
-3,255.624805,-889.571412,1154.980282,121.753314,65.777056,1138.13093
-2.992,215.388214,-897.609257,1155.76095,114.171113,66.828385,1136.158475
-2.984,190.340235,-907.016719,1156.983433,114.171113,66.828385,1136.158475
-2.976,173.204874,-915.499994,1156.762285,121.070169,69.106978,1136.29259
-2.968,139.887255,-928.988983,1156.226514,120.330605,72.424843,1136.192047
-2.96,123.808705,-933.98488,1157.544942,120.217787,72.350028,1132.932417
-2.952,112.234336,-947.846996,1155.959824,127.131752,74.63874,1133.062079
-2.944,109.17383,-957.573913,1154.507096,119.47271,75.666754,1132.832129
-2.936,111.524369,-972.853623,1151.683332,119.504412,75.675366,1131.093027
-2.928,93.34184,-984.180972,1148.277395,111.866621,76.700585,1130.866132
-2.92,71.040843,-986.485571,1149.365154,111.056148,80.018869,1130.763948
-2.912,47.886504,-991.930481,1148.894989,103.438182,81.03601,1130.537774
-2.904,32.140194,-996.643532,1148.610359,103.449314,81.042487,1128.802832
-2.896,9.33184,-1001.975478,1149.731745,102.620298,84.283439,1127.189204
-2.888,-6.30617,-1006.628935,1147.867567,95.021688,85.292711,1126.968692
-2.88,-20.616331,-1008.234347,1145.986049,95.021688,85.292711,1126.968692
-2.872,-35.999926,-1012.932206,1144.160466,87.444139,86.299185,1126.748791
-2.864,-52.152389,-1020.580381,1143.945889,87.444139,86.299185,1126.748791
-2.856,-67.349405,-1025.101847,1143.680685,72.363674,88.310375,1124.585117
-2.848,-82.278232,-1029.663031,1143.430127,72.09368,88.148248,1121.576736
-2.84,-130.629046,-1034.640092,1142.368344,65.179567,85.777219,1118.238402
-2.832,-138.524817,-1038.352905,1142.261299,57.717219,86.785993,1116.312157
-2.824,-164.442865,-1038.003562,1146.179517,44.174053,82.168039,1114.608085
-2.816,-196.701665,-1038.302325,1148.377479,44.174053,82.168039,1114.608085
-2.808,-223.141602,-1041.003129,1147.747634,44.060439,82.094679,1111.395741
-2.8,-253.780171,-1038.453625,1146.887611,37.387009,79.835208,1111.298577
-2.792,-277.619696,-1035.22032,1147.672675,30.006737,80.847285,1109.393245
-2.784,-296.749338,-1037.224937,1147.211555,15.867535,79.521632,1107.621657
-2.776,-321.005482,-1036.894687,1148.024929,9.114184,77.197607,1106.044722
-2.768,-351.250381,-1037.302797,1147.223111,-4.815645,75.950553,1105.770807
-2.76,-375.061209,-1037.062517,1146.579014,-12.330219,76.880478,1104.106859
-2.752,-398.58391,-1036.840628,1144.500691,-18.897036,74.636875,1104.020046
-2.744,-422.011951,-1036.693271,1142.445858,-18.897036,74.636875,1104.020046
-2.736,-439.958518,-1038.63223,1142.020768,-26.077054,75.650624,1102.147357
-2.728,-462.851675,-1038.411817,1139.99569,-26.077054,75.650624,1102.147357
-2.72,-484.46989,-1035.342789,1140.780839,-32.516372,73.439321,1100.373692
-2.712,-494.934599,-1033.664767,1146.107569,-32.516372,73.439321,1100.373692
-2.704,-511.244012,-1032.674632,1148.443073,-46.158891,72.232657,1100.118754
-2.696,-526.512947,-1028.909565,1152.124229,-46.158891,72.232657,1100.118754
-2.688,-545.750474,-1020.292938,1156.948371,-52.584185,70.027963,1100.038815
-2.68,-556.038271,-1018.732552,1159.376018,-51.854535,66.818611,1100.132738
-2.672,-575.731969,-1012.944819,1162.783035,-58.266964,64.623229,1100.052838
-2.664,-595.521524,-1007.261705,1164.7812,-64.580118,62.49389,1101.435043
-2.656,-610.233086,-1003.6383,1168.333699,-71.009507,60.292817,1101.353014
-2.648,-631.267598,-1003.572973,1167.62235,-71.009507,60.292817,1101.353014
-2.64,-646.153648,-1000.200519,1165.694916,-77.372414,58.114509,1101.271834
-2.632,-660.593152,-996.80947,1163.78147,-83.718808,55.941857,1101.190864
-2.624,-693.772017,-988.020202,1161.146061,-90.048755,53.774841,1101.110104
-2.616,-716.786083,-980.718454,1157.551002,-96.491562,51.53662,1099.576556
-2.608,-743.844961,-971.356629,1157.796988,-102.837301,49.364103,1099.497488
-2.6,-761.140541,-963.386338,1158.374248,-102.220517,46.160305,1101.253855
-2.592,-764.444987,-958.607179,1160.78351,-108.503407,44.01395,1101.173124
-2.584,-777.256828,-952.615829,1164.177468,-114.770097,41.873135,1101.0926
-2.576,-790.214662,-946.718514,1166.242526,-114.81474,41.866545,1102.752017
-2.568,-807.020571,-938.837829,1168.072305,-120.331587,36.550887,1102.762444
-2.56,-828.276053,-929.257208,1167.103193,-113.400711,35.505286,1102.937008
-2.552,-831.225677,-922.071068,1166.840111,-119.657773,33.377178,1102.854057
-2.544,-847.169746,-909.36686,1164.737665,-125.171268,28.129749,1104.307221
-2.536,-876.28539,-896.182048,1164.690972,-125.171268,28.129749,1104.307221
-2.528,-887.912004,-887.927416,1165.361045,-130.624574,22.921356,1107.41036
-2.52,-908.36978,-878.643063,1165.678614,-136.840983,20.816641,1107.321705
-2.512,-932.712249,-867.660531,1164.520225,-136.19412,17.650135,1107.413348
-2.504,-948.330669,-857.836011,1163.735287,-142.259023,15.632541,1108.765514
-2.496,-955.181666,-849.004624,1164.530897,-135.431505,14.557246,1110.597217
-2.488,-958.121355,-842.033767,1165.544047,-141.548496,12.527197,1111.944695
-2.48,-985.586306,-827.013622,1168.00055,-147.805498,10.420391,1113.49388
-2.472,-1000.608025,-817.294303,1169.662683,-140.981255,9.342313,1113.682596
-2.464,-1011.792151,-809.410395,1171.536538,-153.354332,5.181208,1113.488908
-2.456,-1030.784124,-798.169053,1171.754916,-165.664149,1.041397,1113.296211
-2.448,-1045.537432,-786.247851,1169.656434,-171.232652,-4.185019,1113.290462
-2.44,-1060.183247,-774.405613,1167.570901,-170.703571,-7.354737,1115.015085
-2.432,-1082.09122,-756.761038,1165.082472,-163.961835,-8.45379,1115.204461
-2.424,-1108.506991,-742.761885,1162.568711,-169.951483,-10.425246,1116.539462
-2.416,-1134.966161,-731.44781,1160.13204,-169.951483,-10.425246,1116.539462
-2.408,-1141.068239,-718.161265,1159.606259,-169.951483,-10.425246,1116.539462
-2.4,-1163.05558,-706.047622,1160.948591,-169.223187,-13.498081,1118.064262
-2.392,-1177.217482,-694.714579,1162.59151,-168.581327,-16.659099,1118.157071
-2.384,-1191.091912,-680.946147,1164.179779,-155.090412,-18.887193,1118.545856
-2.376,-1197.000776,-667.742358,1167.167545,-148.327404,-20.007788,1120.381482
-2.368,-1195.332629,-652.713194,1168.057883,-147.747267,-23.174806,1120.472739
-2.36,-1205.031395,-635.60597,1168.429066,-153.988729,-25.23127,1120.365662
-2.352,-1226.189474,-616.660768,1167.138729,-147.220775,-26.358778,1120.56306
-2.344,-1243.743164,-601.826554,1166.087347,-153.465507,-28.411595,1120.455812
-2.336,-1246.229239,-585.438641,1166.752226,-152.899126,-31.577001,1120.546686
-2.328,-1259.715973,-567.151668,1168.024012,-146.134947,-32.713691,1120.744211
-2.32,-1284.022613,-547.121613,1169.874041,-146.134947,-32.713691,1120.744211
-2.312,-1311.820968,-528.366652,1172.731669,-139.353255,-33.853325,1120.942247
-2.304,-1332.529178,-505.512538,1173.668896,-139.353255,-33.853325,1120.942247
-2.296,-1331.903142,-493.12967,1177.875,-138.795718,-37.028891,1121.033145
-2.288,-1338.658664,-478.2064,1179.499585,-131.998304,-38.176081,1121.231759
-2.28,-1338.479347,-461.124931,1180.21242,-138.243376,-40.205431,1121.123936
-2.272,-1345.595204,-441.491413,1181.815087,-138.389295,-40.285751,1119.677749
-2.264,-1370.086963,-420.234009,1187.031486,-138.389295,-40.285751,1119.677749
-2.256,-1363.768156,-398.605103,1188.068477,-138.389295,-40.285751,1119.677749
-2.248,-1374.488771,-380.152752,1189.130338,-144.617557,-42.309742,1119.57208
-2.24,-1382.209385,-360.757136,1189.367595,-137.768386,-43.470027,1118.12833
-2.232,-1382.977877,-343.843543,1192.386919,-131.119636,-44.70669,1116.873656
-2.224,-1383.638015,-329.254106,1195.333025,-131.119636,-44.70669,1116.873656
-2.216,-1380.949167,-315.925701,1197.431039,-124.471239,-45.947698,1115.614531
-2.208,-1385.488648,-300.255327,1200.274866,-118.184841,-43.918983,1115.715448
-2.2,-1393.936942,-281.08317,1201.628701,-111.336185,-45.080171,1115.906588
-2.192,-1405.540754,-263.135104,1206.092863,-111.296561,-45.076942,1114.256753
-2.184,-1414.136257,-244.088458,1209.633137,-105.097099,-43.119518,1111.245846
-2.176,-1394.908896,-231.543091,1208.105936,-105.097099,-43.119518,1111.245846
-2.168,-1379.334096,-215.319698,1209.705001,-105.097099,-43.119518,1111.245846
-2.16,-1374.343875,-198.167748,1210.667962,-98.756882,-41.078405,1111.341172
-2.152,-1376.635415,-178.727972,1213.239587,-98.734064,-41.07705,1109.686027
-2.144,-1365.566849,-156.325471,1216.707501,-98.734064,-41.07705,1109.686027
-2.136,-1356.778934,-142.413755,1220.243183,-98.734064,-41.07705,1109.686027
-2.128,-1344.865117,-127.160254,1220.638184,-98.734064,-41.07705,1109.686027
-2.12,-1354.812962,-110.671294,1220.700934,-79.634314,-34.967592,1106.840206
-2.112,-1346.219556,-96.622692,1224.238388,-79.634314,-34.967592,1106.840206
-2.104,-1337.340508,-84.924454,1226.63426,-79.782885,-35.047344,1105.374753
-2.096,-1333.199075,-67.40725,1228.600043,-80.318147,-31.831456,1103.621799
-2.088,-1333.527697,-46.633909,1231.618155,-80.441277,-31.909942,1100.493719
-2.08,-1322.606784,-28.640294,1231.924123,-73.465196,-33.063022,1098.999393
-2.072,-1303.64878,-12.083053,1235.949973,-61.174786,-25.693736,1100.737318
-2.064,-1291.622252,1.308901,1236.440895,-55.349705,-20.428831,1099.256858
-2.056,-1286.464713,11.658081,1236.545956,-55.399308,-20.432237,1100.929246
-2.048,-1275.105132,27.541762,1235.875577,-55.399308,-20.432237,1100.929246
-2.04,-1261.035541,47.463078,1232.956321,-48.93136,-18.340222,1101.01135
-2.032,-1237.318602,61.08528,1233.118554,-42.56737,-16.320125,1097.939815
-2.024,-1223.876031,70.064668,1232.502365,-36.012432,-14.213446,1096.33826
-2.016,-1226.578598,79.847523,1230.822868,-43.16064,-13.084754,1097.849452
-2.008,-1218.09633,92.030193,1230.013195,-43.814251,-9.841717,1097.757703
-2,-1209.510775,104.347465,1230.279017,-37.31916,-7.731116,1097.835571
-1.992,-1204.595831,114.957275,1229.273658,-23.998699,-3.378266,1099.474885
-1.984,-1196.076544,127.337041,1230.830226,-31.139931,-2.259501,1099.303336
-1.976,-1174.645125,137.50764,1230.88169,-24.612963,-0.133732,1099.383422
