"time","bx","by","bz","mx","my","mz"
-1.232,69.104587,-104.028464,625.210976,1334.69442,-74.963501,632.971185
-1.224,93.621535,-108.419491,626.526335,1321.173126,-64.819687,631.554013
-1.216,110.292528,-111.32836,628.705608,1332.277287,-58.028428,630.627349
-1.208,151.731888,-118.893331,627.271015,1330.614472,-49.716393,626.284144
-1.2,168.502533,-121.929198,627.645968,1305.284618,-42.128003,627.667689
-1.192,201.990537,-124.325846,632.03641,1303.301473,-29.44726,627.384789
-1.184,236.347182,-130.454229,633.080111,1301.394535,-21.166801,623.075957
-1.176,262.060086,-131.330685,638.151949,1287.743005,-11.126676,623.637301
-1.168,279.344343,-130.688784,642.232445,1285.023575,1.546947,625.331371
-1.16,297.261861,-133.673781,646.417746,1283.546525,9.953941,625.153615
-1.152,314.469456,-133.092234,648.674039,1281.842594,18.37895,624.989939
-1.144,331.782967,-132.506009,650.944139,1268.600059,24.104163,625.659886
-1.136,340.280416,-130.344014,653.813353,1279.476536,31.036971,626.959403
-1.128,349.417697,-131.820383,656.766383,1277.755853,39.436242,626.798205
-1.12,366.947381,-131.252489,659.076204,1275.327817,52.220747,632.918934
-1.112,384.102576,-126.981779,661.313748,1262.235944,57.868325,633.566581
-1.104,392.825559,-124.775114,664.219913,1272.848883,64.929067,636.814401
-1.096,428.858701,-127.440516,663.76146,1270.686304,73.270937,636.681825
-1.088,455.334815,-124.793888,663.544482,1256.733167,83.190263,641.375563
-1.08,482.731602,-125.916166,661.714243,1242.26375,93.005719,643.864027
-1.072,518.867589,-121.099702,661.05907,1241.209175,97.140158,643.796027
-1.064,546.347695,-118.368153,661.079603,1238.289354,109.677177,645.796457
-1.056,555.508871,-116.145842,662.365154,1237.187826,113.836339,645.730758
-1.048,564.093206,-110.157498,663.575698,1222.906647,123.563858,650.412976
-1.04,553.889126,-104.716869,666.060317,1197.576679,130.43627,653.946168
-1.032,581.078528,-98.15487,664.043716,1207.534133,137.433177,655.010495
-1.024,589.563385,-92.109002,665.276649,1192.96057,146.952639,655.582928
-1.016,588.375504,-84.546318,665.116335,1181.048202,148.314811,658.465908
-1.008,596.885435,-78.460157,666.353969,1202.002225,158.227077,660.999564
-1,596.156271,-74.672951,666.282844,1221.805109,172.409202,667.272718
-0.992,595.418423,-70.886817,666.212324,1206.941654,181.888706,667.831144
-0.984,623.142734,-64.057974,665.898088,1193.695992,187.345327,672.522355
-0.976,660.324976,-54.855141,666.92425,1180.460467,192.697568,675.324313
-0.968,687.811465,-43.999243,668.56928,1167.117711,198.031911,678.125664
-0.96,715.694518,-33.078634,668.185728,1176.680459,205.1369,681.104087
-0.952,715.166142,-29.111289,671.883037,1163.44951,210.51545,685.752582
-0.944,733.364725,-20.53022,670.460119,1162.012048,214.569515,685.703346
-0.936,731.055357,-8.809824,674.036154,1170.283617,225.766356,688.971798
-0.928,740.603951,-6.416735,673.362232,1156.978913,231.138723,695.467203
-0.92,758.431103,6.258366,675.662491,1143.725225,236.393501,698.22001
-0.912,756.878043,14.140609,679.326755,1142.224935,240.424354,698.17263
-0.904,774.450086,26.834918,679.613385,1140.958603,244.58698,702.171909
-0.896,772.724888,34.608088,679.474032,1150.371103,251.595353,701.4527
-0.888,779.403505,48.731049,678.318084,1159.954249,258.733491,704.795884
-0.88,787.131171,58.934488,675.451249,1170.691665,261.7034,704.141303
-0.872,806.10451,63.986079,675.589242,1158.297635,262.820596,706.613487
-0.864,823.62685,76.887184,674.10312,1157.158787,266.950831,708.755931
-0.856,831.447494,87.367862,677.153635,1155.56772,271.056104,710.56687
-0.848,828.689837,99.209706,680.804059,1153.928231,275.154841,712.378682
-0.84,857.216452,110.97751,680.81882,1142.145098,276.261828,715.154202
-0.832,854.96549,118.844236,682.482365,1140.721361,280.289706,715.099051
-0.824,862.501789,129.347893,683.481709,1150.002807,287.431383,718.472067
-0.816,860.091039,137.234034,685.151004,1148.326307,291.519449,720.280637
-0.808,887.721465,153.146376,685.133986,1146.773186,295.551912,720.230218
-0.8,903.804697,170.363872,685.435367,1134.978312,296.617337,722.992595
-0.792,911.495466,181.00667,686.773011,1133.374835,300.684478,724.791594
-0.784,909.116418,188.849313,686.658801,1133.374835,300.684478,724.791594
-0.776,927.695601,198.284229,685.28558,1133.374835,300.684478,724.791594
-0.768,936.99807,205.222113,690.599219,1133.752021,300.765185,726.980365
-0.76,946.999449,208.079377,691.741876,1133.752021,300.765185,726.980365
-0.752,957.357247,211.023559,695.011359,1133.841886,300.708161,725.129806
-0.744,957.922409,211.231571,701.064265,1133.841886,300.708161,725.129806
-0.736,978.341193,216.972553,703.723439,1133.841886,300.708161,725.129806
-0.728,999.051841,222.795028,706.390382,1144.453028,303.728249,724.514573
-0.72,1075.878184,231.127592,707.875388,1144.453028,303.728249,724.514573
-0.712,1086.763008,234.114379,709.39599,1144.453028,303.728249,724.514573
-0.704,1085.98937,238.330829,715.517643,1144.752013,303.80026,726.711473
-0.696,1096.507521,241.31649,716.727064,1144.752013,303.80026,726.711473
-0.688,1105.763747,248.365771,720.072521,1144.752013,303.80026,726.711473
-0.68,1106.007864,248.49913,724.09489,1144.752013,303.80026,726.711473
-0.672,1127.619995,254.481483,725.035158,1144.752013,303.80026,726.711473
-0.664,1138.838011,257.652343,730.647207,1156.674503,302.757137,723.945588
-0.656,1126.896944,258.915931,737.086008,1156.674503,302.757137,723.945588
-0.648,1137.7599,262.001976,740.531668,1156.674503,302.757137,723.945588
-0.64,1138.269404,262.200642,746.763815,1156.674503,302.757137,723.945588
-0.632,1161.671025,264.375442,753.765471,0,0,0
-0.624,1185.32526,266.590632,760.812745,0,0,0
-0.616,1173.475,267.909653,769.439138,0,0,0
-0.608,1184.804455,271.113285,775.166837,0,0,0
-0.6,1195.696188,274.282212,778.356087,0,0,0
-0.592,1206.872588,277.448959,781.902898,0,0,0
-0.584,1217.690918,280.536403,783.250001,0,0,0
-0.576,1205.460938,281.699733,787.792652,0,0,0
-0.568,1203.753124,285.809744,789.600523,0,0,0
-0.56,1214.559615,288.924853,790.958327,0,0,0
-0.552,1214.559615,288.924853,790.958327,0,0,0
-0.544,1225.791923,292.12475,794.536956,0,0,0
-0.536,1235.560841,299.33206,796.184352,0,0,0
-0.528,1223.082332,300.318292,796.619687,0,0,0
-0.52,1272.226703,296.091688,788.168788,0,0,0
-0.512,1284.720356,294.945455,783.580779,0,0,0
-0.504,1321.137401,295.888572,777.965165,0,0,0
-0.496,1331.966724,298.926581,775.172678,0,0,0
-0.488,1343.117401,301.927072,770.450029,0,0,0
-0.48,1354.84495,305.031206,767.963624,0,0,0
-0.472,1340.422397,310.158261,768.39189,0,0,0
-0.464,1338.968481,314.22548,766.415752,0,0,0
-0.456,1350.294971,317.368794,765.851828,0,0,0
-0.448,1362.10206,320.435351,761.440622,0,0,0
-0.44,1360.57471,324.52394,759.463395,0,0,0
-0.432,1372.655361,327.855301,763.426976,0,0,0
-0.424,1395.570737,334.230247,762.282337,0,0,0
-0.416,1407.431515,337.596436,765.914674,0,0,0
-0.408,1444.711076,343.436044,772.715245,0,0,0
-0.4,1458.098696,342.647873,776.09409,0,0,0
-0.392,1471.244614,341.845665,779.499386,0,0,0
-0.384,1482.912708,345.181346,780.898989,0,0,0
-0.376,1507.742009,347.625087,783.794085,0,0,0
-0.368,1508.561651,347.862202,790.375657,0,0,0
-0.36,1523.059888,347.164404,796.501933,0,0,0
-0.352,1523.570997,347.447352,805.066844,0,0,0
-0.344,1524.299852,347.670909,811.665598,0,0,0
-0.336,1538.59003,347.022784,819.817989,0,0,0
-0.328,1538.102116,347.138552,823.757941,0,0,0
-0.32,1551.241971,346.302497,827.308162,0,0,0
-0.312,1551.49777,346.445797,831.605863,0,0,0
-0.304,1553.536177,342.35728,835.981156,0,0,0
-0.296,1566.879625,341.461816,837.588887,0,0,0
-0.288,1608.44392,338.795401,842.791298,0,0,0
-0.28,1621.973519,337.869873,844.428748,0,0,0
-0.272,1635.496369,336.935897,846.075189,0,0,0
-0.264,1635.496369,336.935897,846.075189,0,0,0
-0.256,1665.311099,335.245172,850.057752,0,0,0
-0.248,1680.344053,334.379877,852.060155,0,0,0
-0.24,1694.676372,333.403656,851.709164,0,0,0
-0.232,1696.329064,329.050727,851.798869,0,0,0
-0.224,1696.329064,329.050727,851.798869,0,0,0
-0.216,1697.86252,324.702226,851.891609,0,0,0
-0.208,1712.603659,323.666266,849.512715,0,0,0
-0.2,1727.043512,322.663698,849.155086,0,0,0
-0.192,1727.043512,322.663698,849.155086,0,0,0
-0.184,1727.043512,322.663698,849.155086,0,0,0
-0.176,1741.537858,321.657329,848.796108,0,0,0
-0.168,1757.147571,320.691095,848.77606,0,0,0
-0.16,1758.772805,316.29363,848.865983,0,0,0
-0.152,1773.273926,315.277999,848.507021,0,0,0
-0.144,1774.775221,310.875743,848.600423,0,0,0
-0.136,1803.50926,308.704134,845.477451,0,0,0
-0.128,1804.951135,304.14939,841.111013,0,0,0
-0.12,1806.381577,299.591371,836.743013,0,0,0
-0.112,1810.327228,290.551167,830.748368,0,0,0
-0.104,1826.392745,284.863905,825.967677,0,0,0
-0.096,1828.471089,280.292045,821.924179,0,0,0
-0.088,1842.936784,279.043396,817.026331,0,0,0
-0.08,1857.458384,277.789837,812.108091,0,0,0
-0.072,1859.228353,273.259482,810.117956,0,0,0
-0.064,1859.319277,273.178027,808.046651,0,0,0
-0.056,1860.57695,268.547229,803.640687,0,0,0
-0.048,1862.07518,264.06167,803.726092,0,0,0
-0.04,1863.560652,259.573395,803.812004,0,0,0
-0.032,1851.267037,251.728637,802.028716,0,0,0
-0.024,1867.576921,246.094173,801.652756,0,0,0
-0.016,1898.907949,239.196939,800.811742,0,0,0
-0.008,1928.393234,236.724148,797.44824,0,0,0
0,1988.735406,231.762345,793.088607,0,0,0
