"time","bx","by","bz","mx","my","mz"
-2.12,-2362.022252,-175.975298,690.999969,1429.694911,-247.789611,786.423471
-2.112,-2330.326435,-180.850224,697.512974,1429.694911,-247.789611,786.423471
-2.104,-2312.818635,-183.865433,700.859946,1429.694911,-247.789611,786.423471
-2.096,-2294.640723,-188.856424,706.365346,1454.181007,-247.590819,785.433334
-2.088,-2287.034331,-187.488982,716.133435,1466.475609,-245.310516,784.868039
-2.08,-2267.101431,-187.391489,721.215741,1478.362566,-242.937464,786.318746
-2.072,-2242.358188,-185.049268,729.217258,1478.362566,-242.937464,786.318746
-2.064,-2220.450823,-181.833028,730.80227,1478.814993,-243.021905,784.300685
-2.056,-2199.692592,-181.720496,734.1639,1478.814993,-243.021905,784.300685
-2.048,-2178.384018,-183.656643,738.923301,1503.870451,-242.613805,787.54437
-2.04,-2170.920971,-180.418374,740.648453,1503.870451,-242.613805,787.54437
-2.032,-2153.010092,-177.041064,743.735817,1504.484147,-242.544795,789.770833
-2.024,-2142.735288,-174.84965,744.378338,1504.683656,-242.389949,794.021157
-2.016,-2107.91421,-175.953682,738.697864,1492.207195,-240.346662,794.439242
-2.008,-2089.569328,-172.721499,735.395135,1479.67879,-238.294877,794.859068
-2,-2073.644922,-170.515637,732.584376,1492.061904,-235.989551,794.309622
-1.992,-2052.136941,-166.006477,731.826889,1492.632207,-235.922332,796.535082
-1.984,-2023.843313,-163.349252,736.175078,1492.262067,-235.835196,798.551947
-1.976,-2009.220057,-161.849626,742.235664,1467.799929,-231.68784,801.593789
-1.968,-2003.33512,-159.254836,751.211734,1467.799929,-231.68784,801.593789
-1.96,-2000.405361,-157.920922,756.39959,1480.035665,-229.393351,801.062464
-1.952,-1985.48923,-158.779144,758.280007,1492.315667,-227.090562,800.529215
-1.944,-1971.082326,-157.529332,756.928194,1492.315667,-227.090562,800.529215
-1.936,-1950.456089,-156.157062,755.939148,1480.289924,-224.996716,803.163844
-1.928,-1932.951279,-153.684657,754.271337,1479.967257,-224.908899,805.173335
-1.92,-1912.918614,-147.732975,752.262227,1479.967257,-224.908899,805.173335
-1.912,-1891.433589,-146.238918,752.165868,1479.874273,-220.574994,805.043202
-1.904,-1876.401961,-142.465984,753.787767,1479.505997,-220.488356,807.05371
-1.896,-1864.026749,-139.815466,756.90092,1479.505997,-220.488356,807.05371
-1.888,-1854.487374,-138.337788,761.524201,1479.505997,-220.488356,807.05371
-1.88,-1841.196498,-137.872381,767.820777,1479.505997,-220.488356,807.05371
-1.872,-1830.947368,-138.606689,774.930677,1479.505997,-220.488356,807.05371
-1.864,-1817.905445,-135.828058,781.044482,1467.08524,-218.490109,807.44767
-1.856,-1801.380824,-134.10678,787.448704,1466.673721,-218.404644,809.455434
-1.848,-1774.812408,-133.460849,789.781324,1466.673721,-218.404644,809.455434
-1.84,-1757.71617,-134.204182,791.943879,1466.673721,-218.404644,809.455434
-1.832,-1740.535175,-135.004281,792.903609,1467.385751,-222.662727,811.8037
-1.824,-1726.838557,-134.692409,792.872648,1467.958229,-222.596804,814.02326
-1.816,-1691.464575,-136.165126,798.307874,1467.958229,-222.596804,814.02326
-1.808,-1670.576862,-130.540162,807.493615,1468.1426,-226.904793,814.149091
-1.8,-1641.49109,-129.635946,814.36822,1468.1426,-226.904793,814.149091
-1.792,-1623.190676,-127.708002,822.278976,1468.941406,-231.164126,816.492776
-1.784,-1615.782583,-124.785368,830.674555,1468.941406,-231.164126,816.492776
-1.776,-1596.993018,-125.451354,833.92937,1456.651383,-233.469268,816.998561
-1.768,-1560.915725,-132.86332,847.755183,1456.651383,-233.469268,816.998561
-1.76,-1552.349135,-134.937504,855.635643,1481.733251,-241.898412,816.368297
-1.752,-1536.89514,-134.432028,860.775184,1494.165377,-243.940848,815.99054
-1.744,-1521.474337,-133.951368,864.669206,1493.653343,-248.345918,813.896516
-1.736,-1505.944947,-133.508253,867.534494,1518.4177,-252.407205,815.150545
-1.728,-1490.18217,-133.001513,871.483084,1531.055436,-254.493206,814.767183
-1.72,-1478.421593,-131.306008,875.385352,1531.14162,-258.872563,814.899146
-1.712,-1457.371919,-134.392938,882.740845,1518.691607,-261.132733,815.409851
