"time","bx","by","bz","mx","my","mz"
-1.432,47.942464,-448.574384,1070.32674,346.797524,-481.452629,1122.705762
-1.424,55.477689,-449.85705,1082.165984,361.715235,-496.982499,1118.692035
-1.416,38.055973,-455.608116,1097.061896,395.443233,-509.53369,1113.307849
-1.408,35.978092,-462.265959,1103.843809,410.259123,-525.208931,1109.239332
-1.4,34.167696,-472.064923,1115.987726,461.319749,-538.57294,1107.22863
-1.392,25.555475,-476.574149,1124.399714,468.973451,-548.628912,1099.486847
-1.384,31.750468,-481.388166,1136.249321,457.279857,-561.850384,1089.624147
-1.376,37.633533,-493.426785,1143.807854,480.303513,-580.194599,1082.322949
-1.368,37.038644,-496.591587,1149.003918,467.466199,-597.391745,1068.946233
-1.36,28.056834,-501.173285,1155.634154,456.109183,-611.517524,1046.064342
-1.352,27.190161,-504.272663,1162.371305,451.42698,-631.421498,1025.440545
-1.344,40.119976,-514.823353,1171.454912,438.972695,-645.111673,1006.369615
-1.336,54.18916,-521.669408,1183.881935,446.972476,-651.791325,996.266791
-1.328,60.267883,-527.05625,1187.492547,463.152511,-660.848575,986.010435
-1.32,50.480652,-535.280519,1190.95809,470.873763,-667.596963,975.629046
-1.312,56.99718,-540.626766,1194.75993,506.620271,-674.324409,961.365061
-1.304,70.776289,-548.206745,1197.173818,524.161113,-679.801199,950.685118
-1.296,76.554421,-557.283202,1197.855549,539.772878,-689.941979,925.110624
-1.288,90.350897,-564.892684,1200.278287,526.983548,-699.663248,909.267251
-1.28,104.847879,-572.692232,1199.592471,564.746487,-703.107015,890.601481
-1.272,119.026193,-580.45162,1200.464949,621.537622,-711.820066,868.089632
-1.264,124.22607,-589.861484,1197.608757,641.104201,-713.4047,862.286021
-1.256,131.979593,-592.41979,1191.284835,660.526529,-715.067671,854.498429
-1.248,131.22403,-596.350572,1184.77435,671.339576,-714.143907,848.722722
-1.24,153.253092,-606.752515,1179.241994,673.428142,-710.860143,841.303823
-1.232,168.836167,-615.304321,1168.620092,674.670386,-711.610474,830.641633
-1.224,167.68189,-622.959533,1159.084731,705.145719,-712.242037,818.811707
-1.216,173.521672,-632.637243,1152.99728,714.774892,-715.262085,811.436828
-1.208,180.354889,-638.818215,1146.722532,735.961724,-713.258862,801.157279
-1.2,202.72807,-649.335652,1142.78739,766.542065,-713.43608,796.351775
-1.192,209.562708,-655.341261,1139.856884,787.662004,-711.037804,791.482251
-1.184,216.273142,-661.351443,1136.915867,819.393459,-707.388943,784.130153
-1.176,221.726877,-671.045156,1132.334922,851.736187,-703.734417,776.922793
-1.168,242.887374,-685.231121,1130.085752,884.974877,-700.081812,769.844688
-1.16,239.011913,-696.340543,1123.56603,918.097891,-696.263216,764.519194
-1.152,244.197361,-706.089679,1118.939044,941.000913,-694.066249,755.999902
-1.144,249.855315,-716.156273,1109.289078,964.48651,-687.342735,754.693136
-1.136,257.417133,-722.335136,1104.916925,978.289252,-678.234354,749.756309
-1.128,272.499131,-731.360789,1093.669956,1068.918511,-667.004862,743.391854
-1.12,271.517238,-735.019444,1092.251234,1081.612921,-661.505374,742.573145
-1.112,287.396159,-740.200023,1085.80318,1116.902366,-652.681328,746.494956
-1.104,294.037826,-746.361881,1082.749631,1128.16148,-651.064154,747.838749
-1.096,310.875643,-748.048278,1075.830589,1151.295483,-647.877182,750.732429
-1.088,326.85663,-753.070364,1072.758476,1163.052721,-646.392942,750.191915
-1.08,352.45687,-757.192414,1066.191491,1197.622573,-641.286489,758.486498
-1.072,378.148624,-761.339793,1059.566064,1198.263985,-637.034686,760.134256
-1.064,411.311472,-771.716686,1051.605706,1222.363699,-633.913951,761.178271
-1.056,437.873983,-775.858702,1046.737487,1235.476847,-627.895338,766.512947
-1.048,464.699086,-780.248375,1038.27499,1235.028717,-627.748911,768.435019
-1.04,465.099434,-780.58845,1033.068312,1271.090125,-622.80389,773.047311
-1.032,493.663851,-781.610193,1020.734296,1295.049133,-619.46968,776.089303
-1.024,503.174569,-780.696341,1016.846085,1306.812165,-617.419633,783.711865
-1.016,513.113259,-779.779259,1013.184853,1343.06281,-612.233953,790.400274
-1.008,521.983188,-782.634749,1008.042315,1355.537349,-605.790213,799.787821
-1,520.204097,-786.544328,1004.424347,1379.250139,-601.976512,809.023449
-0.992,520.315419,-786.776136,1000.837609,1364.591573,-598.357265,823.112841
-0.984,538.868911,-788.408288,997.236633,1400.952598,-597.453669,828.346306
-0.976,559.282676,-786.222901,995.325919,1413.440383,-595.251211,838.305989
-0.968,607.588101,-788.101087,991.769438,1426.526251,-593.180548,846.32365
-0.96,647.584731,-787.557555,986.11972,1426.076723,-592.686513,854.56747
-0.952,686.454471,-790.884013,978.653121,1425.627356,-592.192547,862.80843
-0.944,706.44638,-792.942077,969.460607,1423.950978,-591.418461,874.987966
-0.936,727.365328,-791.081436,961.479403,1446.859724,-591.815826,884.804956
-0.928,738.107814,-790.147608,957.588393,1457.784158,-593.729427,897.139028
-0.92,770.18137,-786.854376,953.309958,1457.32956,-593.236039,905.404399
-0.912,780.694319,-785.7801,951.132944,1467.704946,-595.239837,915.622944
-0.904,782.081589,-781.953334,950.906856,1467.476985,-594.993145,919.759096
-0.896,794.524228,-776.797583,952.477736,1480.20283,-592.762883,929.945585
-0.888,795.960895,-772.979379,952.251458,1493.114975,-590.158722,946.47781
-0.88,828.439969,-769.325145,951.677507,1505.805411,-587.902309,956.739199
-0.872,850.321938,-767.122422,947.511658,1516.897708,-589.819461,969.26117
-0.864,882.971879,-763.536653,944.896801,1514.613328,-597.794001,980.231749
-0.856,905.507471,-761.176631,942.693949,1526.497535,-600.099708,986.656694
-0.848,905.661428,-761.420656,938.879501,1561.519684,-603.087759,999.047772
-0.84,926.360659,-762.832443,938.683527,1572.997672,-605.289458,1007.534719
-0.832,961.596056,-754.778444,943.679666,1560.078516,-606.530741,1014.006717
-0.824,983.806364,-751.75117,950.978353,1559.599895,-606.023805,1022.356146
-0.816,1006.662021,-748.708837,958.552292,1558.774406,-605.646939,1028.515502
-0.808,1039.397885,-748.563097,962.115431,1582.363686,-610.800308,1033.033242
-0.8,1061.536729,-745.485314,969.326679,1565.653651,-620.552079,1041.714898
-0.792,1094.448443,-745.220802,974.81697,1600.312006,-628.117367,1052.65891
-0.784,1105.711642,-743.784876,976.505869,1587.386432,-629.322968,1059.070283
-0.776,1116.711574,-742.103185,982.13188,1596.901212,-635.508872,1074.076674
-0.768,1140.404045,-739.101926,987.865182,1620.877004,-640.38476,1085.170609
-0.76,1152.245418,-737.416025,993.764827,1607.819137,-641.562562,1091.538715
-0.752,1175.215093,-734.125841,1003.295984,1595.000975,-642.989843,1093.699127
-0.744,1186.517625,-732.044873,1015.08143,1606.767581,-645.506735,1098.16401
-0.736,1209.305477,-728.847374,1022.62436,1604.947312,-649.688665,1100.37395
-0.728,1233.496655,-725.777721,1028.567575,1605.327326,-649.551761,1102.579723
-0.72,1245.234039,-723.913448,1036.490397,1616.737246,-652.218346,1104.854708
-0.712,1282.125406,-719.306813,1044.585725,1651.462505,-664.708014,1110.174528
-0.704,1282.618793,-714.540906,1054.282601,1661.34904,-671.487049,1116.916276
-0.696,1306.696326,-711.266471,1062.287737,1661.104307,-671.225622,1121.135766
-0.688,1307.925175,-706.882475,1066.093689,1646.564685,-676.694234,1127.694622
-0.68,1308.34181,-702.101327,1075.822734,1631.727966,-682.265919,1132.010967
-0.672,1332.180866,-698.908104,1081.792451,1629.759715,-686.4779,1134.21371
-0.664,1343.149774,-696.983467,1089.67386,1628.439745,-690.778718,1134.43159
-0.656,1365.111288,-702.225786,1094.239341,1615.499112,-692.118347,1136.525924
-0.648,1401.843987,-701.387753,1107.05637,1625.917257,-699.035875,1141.285278
-0.64,1425.447795,-701.851346,1121.831458,1597.887582,-706.234479,1141.236524
-0.632,1436.386201,-704.128212,1130.324124,1646.117518,-717.585357,1144.864495
-0.624,1436.283194,-703.471922,1140.66693,1628.111272,-731.677527,1149.571285
-0.616,1435.090702,-707.276624,1147.130829,1638.959975,-738.764417,1152.376438
-0.608,1434.87456,-707.017632,1151.217861,1610.934086,-745.686167,1154.503691
-0.6,1444.581853,-713.758833,1155.875741,1582.920693,-752.529972,1156.612611
-0.592,1465.726077,-719.026891,1162.39513,1594.290526,-755.339299,1158.949764
-0.584,1464.105438,-722.994681,1166.704484,1579.627939,-760.817591,1161.206515
-0.576,1462.079265,-727.099495,1168.8365,1590.065098,-767.842731,1164.008933
-0.568,1457.560256,-739.466964,1173.546656,1575.268528,-773.281801,1166.254565
-0.56,1455.020417,-747.721556,1176.126222,1560.137782,-778.555446,1170.442669
-0.552,1463.205199,-758.750756,1181.027545,0,0,0
-0.544,1460.292829,-766.726378,1187.703572,0,0,0
-0.536,1445.638386,-771.972383,1191.777539,0,0,0
-0.528,1430.216554,-780.886745,1202.535805,0,0,0
-0.52,1439.779959,-787.520365,1209.418525,0,0,0
-0.512,1447.978106,-798.606147,1212.426464,0,0,0
-0.504,1456.079081,-809.704807,1215.440315,0,0,0
-0.496,1477.071616,-819.801657,1216.549458,0,0,0
-0.488,1473.643495,-828.141356,1216.932191,0,0,0
-0.48,1469.851807,-836.397516,1219.231202,0,0,0
-0.472,1468.008371,-840.550117,1219.417278,0,0,0
-0.464,1477.56038,-847.723076,1220.069413,0,0,0
-0.456,1476.080407,-851.969637,1218.339906,0,0,0
-0.448,1474.538489,-856.241922,1216.612133,0,0,0
-0.44,1471.122759,-864.642658,1215.073183,0,0,0
-0.432,1467.639932,-873.242584,1211.35229,0,0,0
-0.424,1452.745608,-878.502292,1211.284698,0,0,0
-0.416,1475.359889,-884.667565,1210.262691,0,0,0
-0.408,1449.104005,-887.045944,1207.568469,0,0,0
-0.4,1445.378878,-895.312583,1207.94744,0,0,0
-0.392,1445.378878,-895.312583,1207.94744,0,0,0
-0.384,1443.36716,-899.422029,1208.131997,0,0,0
-0.376,1443.371491,-899.602091,1205.950251,0,0,0
-0.368,1441.433826,-903.731536,1206.137736,0,0,0
-0.36,1439.337653,-907.746518,1208.229249,0,0,0
-0.352,1424.242074,-912.713952,1210.335511,0,0,0
-0.344,1394.12137,-922.872473,1212.078558,0,0,0
-0.336,1366.282589,-928.951259,1211.738267,0,0,0
-0.328,1351.506039,-934.011452,1211.661102,0,0,0
-0.32,1325.901114,-935.996439,1211.144666,0,0,0
-0.312,1313.254183,-936.976851,1210.889584,0,0,0
-0.304,1287.898404,-938.942426,1210.378169,0,0,0
-0.296,1298.740316,-942.089532,1208.951517,0,0,0
-0.288,1284.051069,-947.079982,1208.87729,0,0,0
-0.28,1269.291836,-951.942163,1210.654975,0,0,0
-0.272,1279.778118,-954.794722,1213.22508,0,0,0
-0.264,1277.716543,-958.801329,1213.400473,0,0,0
-0.256,1275.696285,-962.613272,1215.717606,0,0,0
-0.248,1284.095255,-969.665055,1216.328278,0,0,0
-0.24,1282.107022,-973.758053,1214.6489,0,0,0
-0.232,1292.609705,-976.823386,1215.083829,0,0,0
-0.224,1288.513982,-984.904387,1213.579143,0,0,0
-0.216,1260.91865,-990.640522,1213.228079,0,0,0
-0.208,1246.15552,-995.390259,1214.984708,0,0,0
-0.2,1241.815214,-1003.283273,1215.325222,0,0,0
-0.192,1239.622361,-1007.239087,1215.495444,0,0,0
-0.184,1224.937667,-1012.023493,1215.402503,0,0,0
-0.176,1243.370786,-1022.177392,1216.436993,0,0,0
-0.168,1238.867007,-1029.965213,1218.610283,0,0,0
-0.16,1221.728269,-1038.692585,1216.837547,0,0,0
-0.152,1219.44084,-1042.614611,1217.003505,0,0,0
-0.144,1202.206227,-1051.089584,1218.886899,0,0,0
-0.136,1164.858915,-1053.358753,1218.077486,0,0,0
-0.128,1140.192227,-1054.857405,1217.542894,0,0,0
-0.12,1103.356042,-1057.09534,1216.744553,0,0,0
-0.112,1110.808342,-1063.73699,1221.228347,0,0,0
-0.104,1110.717391,-1063.645656,1223.023367,0,0,0
-0.096,1108.392017,-1067.488632,1223.180443,0,0,0
-0.088,1095.871794,-1067.834306,1228.583553,0,0,0
-0.08,1071.481646,-1069.172156,1229.795589,0,0,0
-0.072,1059.372997,-1069.888414,1229.507778,0,0,0
-0.064,1035.196568,-1071.028826,1232.792431,0,0,0
-0.056,1011.09057,-1072.166755,1236.051015,0,0,0
-0.048,999.176418,-1072.872332,1235.754328,0,0,0
-0.04,987.238193,-1073.475407,1237.217069,0,0,0
-0.032,963.590574,-1074.692603,1238.686052,0,0,0
-0.024,942.35121,-1072.244667,1239.689093,0,0,0
-0.016,930.512376,-1072.668717,1243.183101,0,0,0
-0.008,907.185068,-1073.782381,1246.354756,0,0,0
0,886.125605,-1071.114183,1251.092885,0,0,0
