"time","bx","by","bz","mx","my","mz"
-1.44,-236.597787,307.563899,923.864411,391.185077,764.897382,904.777411
-1.432,-243.914707,308.859243,931.703548,393.702883,761.499726,901.439581
-1.424,-234.505777,319.748136,929.533758,388.758546,755.127982,898.313646
-1.416,-201.571081,331.546476,931.811679,386.707768,745.507823,893.525448
-1.408,-202.326393,334.891845,933.203677,372.53943,739.66685,892.144013
-1.4,-204.316718,338.054466,933.084412,422.542298,737.754173,884.637716
-1.392,-191.410041,342.71946,932.757654,408.091249,731.876406,883.273864
-1.384,-186.338392,348.565781,938.769696,409.54506,728.284664,880.067121
-1.376,-172.751156,353.601172,944.761219,403.951638,721.767493,875.271709
-1.368,-173.703445,357.094677,949.331042,418.264735,714.564855,871.971742
-1.36,-160.43133,362.061337,953.789112,389.633251,699.141071,866.256039
-1.352,-134.251711,371.563543,953.223726,386.103798,689.296622,861.631346
-1.344,-121.39104,376.249459,951.362199,390.527815,682.454824,858.425057
-1.336,-108.17204,381.048153,951.073498,426.890864,670.696439,849.634064
-1.328,-103.346465,386.738122,952.39206,421.58284,664.301272,846.532729
-1.32,-82.951181,394.134507,953.545052,417.795149,654.381737,841.891805
-1.312,-77.166785,399.958653,954.814143,431.782546,646.940635,838.507278
-1.304,-71.76782,405.700824,954.496819,454.56756,642.472673,834.673689
-1.296,-51.128253,413.053598,952.417238,458.184874,635.461641,833.259038
-1.288,-43.931575,415.499998,950.617164,439.15846,619.839509,830.911647
-1.28,-37.158071,417.973111,950.46952,427.319921,607.004842,826.57557
-1.272,-22.35873,419.735667,953.611662,452.586393,595.301129,823.131839
-1.264,-15.352462,422.449778,958.333136,457.942542,588.265823,816.189122
-1.256,-8.343468,425.169063,963.064943,438.635939,572.59196,810.365163
-1.248,-1.235332,427.758635,964.536416,425.421442,563.454871,809.346224
-1.24,-2.764487,431.195738,967.625347,451.170273,547.93092,806.103331
-1.232,17.798883,438.704616,967.238564,475.605964,539.392279,798.749125
-1.224,30.134132,447.059875,966.796469,479.367339,532.241305,795.46604
-1.216,43.669211,452.015629,964.920959,484.216559,521.527076,794.165842
-1.208,57.188772,456.971498,963.038968,529.19347,507.629595,786.530168
-1.2,71.726989,458.614789,963.022662,535.147996,496.773245,781.502402
-1.192,78.169745,461.165907,964.582826,538.751743,489.496847,778.182264
-1.184,93.660155,462.929704,964.500369,541.68059,482.206831,776.717489
-1.176,109.220342,464.72722,964.416152,557.097797,470.339197,769.664544
-1.168,109.220342,464.72722,964.416152,562.807684,459.355417,764.60976
-1.16,132.006883,469.099222,964.198992,550.45318,442.636553,758.712292
-1.152,146.312485,474.295673,963.930423,566.58524,426.87701,749.989999
-1.144,160.245098,479.388087,962.017522,572.510863,412.06275,745.153516
-1.136,167.396096,481.986059,961.881531,595.885794,402.630181,737.553033
-1.128,174.160826,484.480646,960.097958,600.567436,391.483596,734.323754
-1.12,181.392775,487.108418,959.958668,614.313746,382.975768,728.763449
-1.112,190.213249,486.349505,960.001558,620.079978,371.685069,721.7772
-1.104,198.080437,488.985467,958.129579,624.842374,360.29673,714.867216
-1.096,206.952352,488.227615,958.16998,639.277844,347.62951,702.125781
-1.088,215.849213,487.467623,958.210497,641.851003,339.929758,696.927392
-1.08,232.513047,489.491401,959.770242,663.789893,333.807029,688.939649
-1.072,242.622976,485.180476,958.33243,739.525327,318.515601,678.949106
-1.064,245.489959,478.112289,953.618569,762.022979,312.219987,670.778646
-1.056,255.196232,473.528519,947.073978,763.863688,308.127635,663.407308
-1.048,267.219927,469.350454,943.770543,774.989478,302.863782,655.672885
-1.04,286.346932,467.54692,935.171119,798.677618,296.504735,647.29444
-1.032,297.339135,463.055288,928.463595,812.337538,287.37525,639.537811
-1.024,307.96454,458.414273,920.042477,827.495126,277.980898,625.963695
-1.016,317.790882,457.604415,918.255333,812.03146,264.671761,621.792221
-1.008,327.822707,456.671543,912.996399,825.917345,255.36041,612.054489
-1,296.906972,445.944822,912.116914,819.202612,244.567506,603.523258
-0.992,351.448502,440.787158,910.241135,811.429202,237.750303,596.745545
-0.984,354.857088,433.544988,903.623102,844.520847,229.969682,591.452665
-0.976,375.083556,428.1749,900.217248,827.11609,220.482878,585.365633
-0.968,396.592893,422.880008,896.713295,861.106773,208.630983,578.25813
-0.96,427.309224,416.434637,887.875211,854.520391,194.207511,577.505038
-0.952,458.27665,409.891537,878.949691,834.673992,189.032025,578.972006
-0.944,480.400001,404.179267,868.213666,867.320756,181.153601,577.418032
-0.936,510.647579,397.545324,862.761401,879.576123,175.790063,575.04687
-0.928,531.517137,392.037222,862.722115,871.022883,169.278336,575.90566
-0.92,555.644382,379.064979,859.422838,861.404709,166.696683,576.622928
-0.912,553.471713,361.380525,849.583151,882.594828,163.986366,575.482802
-0.904,586.690474,350.699672,840.453781,893.278296,162.619873,574.907984
-0.896,632.001906,335.119436,829.390256,915.647972,155.917353,573.905706
-0.888,655.949375,325.330838,822.029166,937.159602,153.152522,572.748989
