"time","bx","by","bz","mx","my","mz"
-1.92,-1745.25448,-970.024003,214.100897,1458.086731,273.284096,782.121595
-1.912,-1681.813115,-964.731355,204.945002,1445.88884,274.577845,789.45471
-1.904,-1646.002893,-965.872697,211.172696,1446.181892,274.641387,791.743799
-1.896,-1609.726681,-966.923689,211.852344,1469.76557,281.019871,792.628207
-1.888,-1594.628864,-966.627064,217.668811,1443.45196,283.25707,797.768638
-1.88,-1573.137224,-972.157231,227.05451,1443.45196,283.25707,797.768638
-1.872,-1546.721308,-972.754844,229.23956,1430.141933,284.30801,798.216329
-1.864,-1504.384469,-973.80008,229.009411,1442.111538,287.511163,799.989315
-1.856,-1477.02086,-974.406496,230.073111,1429.042064,288.610321,802.720416
-1.848,-1443.628174,-969.83321,233.17099,1440.804854,291.782022,802.208443
-1.84,-1418.805363,-968.697067,237.32128,1440.804854,291.782022,802.208443
-1.832,-1406.23835,-969.098323,244.425943,1440.804854,291.782022,802.208443
-1.824,-1389.665103,-969.137534,245.740027,1440.811864,291.863075,804.145432
-1.816,-1364.536491,-970.106526,251.606198,1477.885851,297.290754,804.631314
-1.808,-1326.951312,-972.077295,251.195244,1477.799494,297.363684,806.5827
-1.8,-1293.035865,-974.551353,253.029197,1491.650165,296.40056,808.452894
-1.792,-1275.006246,-973.955131,264.614561,1491.426964,296.543239,812.365515
-1.784,-1247.799128,-972.569939,270.487259,1491.426964,296.543239,812.365515
-1.776,-1221.205271,-975.985461,283.331926,1491.426964,296.543239,812.365515
-1.768,-1206.563307,-974.005832,290.62266,1504.69963,295.582734,813.90878
-1.76,-1164.973415,-973.520544,292.851336,1504.469399,295.643552,815.873234
-1.752,-1136.697655,-972.282115,292.61332,1480.772136,289.377174,821.109349
-1.744,-1107.583391,-970.843093,298.88117,1480.772136,289.377174,821.109349
-1.736,-1077.855077,-969.51806,306.447714,1481.022673,289.518576,825.361148
-1.728,-1034.046444,-968.942811,303.727614,1482.457831,285.28729,825.445159
-1.72,-1007.755567,-965.491786,310.873057,1482.457831,285.28729,825.445159
-1.712,-982.364215,-964.664454,314.437728,1497.819175,280.147878,829.390487
-1.704,-955.68687,-961.008807,320.499447,1497.288566,280.064025,827.093235
-1.696,-928.747839,-960.202926,332.096867,1513.721721,270.509606,826.871736
-1.688,-900.755173,-953.612262,338.181192,1503.435214,263.016763,825.462828
-1.68,-862.32527,-951.11391,351.077967,1479.631243,256.76599,826.406753
-1.672,-840.330121,-950.647972,361.510856,1480.830962,252.372116,822.240624
-1.664,-801.323286,-948.405056,366.362787,1468.358782,249.161619,820.437824
-1.656,-772.030355,-944.621154,375.684497,1470.070222,244.854795,818.561981
-1.648,-731.661322,-942.056969,385.059048,1485.249003,239.546386,820.533274
-1.64,-725.100197,-940.831247,397.001731,1474.960944,232.171981,819.138372
-1.632,-694.221008,-933.862626,406.614454,1489.871248,226.670743,816.855252
-1.624,-669.634768,-930.402613,418.894762,1465.920467,220.502405,817.837415
-1.616,-644.787142,-926.809096,432.800792,1482.132606,210.764704,815.635401
-1.608,-636.417256,-919.691861,444.588508,1483.003452,206.436287,813.434036
-1.6,-598.03003,-911.863236,455.129106,1473.217062,194.776278,811.820827
-1.592,-559.85226,-906.756933,467.587326,1486.836009,189.136304,806.923176
-1.584,-550.127835,-896.373738,483.830131,1502.950149,179.269602,804.696789
-1.576,-534.923556,-887.910369,502.690922,1504.919497,170.595875,802.58783
-1.568,-490.21181,-884.7089,515.201758,1518.845113,164.954364,799.958527
-1.56,-455.656957,-873.970945,525.9914,1521.655376,156.293245,798.148353
-1.552,-421.170757,-866.191298,538.51284,1536.518283,150.582253,795.805638
-1.544,-412.918898,-861.708414,552.744648,1550.417228,144.850064,793.15869
-1.536,-376.466591,-847.488765,565.290626,1553.087819,136.132543,791.340357
-1.528,-352.950991,-834.793137,582.46346,1555.093418,127.335507,787.228442
-1.52,-337.516591,-826.423349,588.427676,1583.107002,120.207247,786.394076
-1.512,-308.54718,-818.973626,602.521404,1598.596752,109.940204,781.791733
-1.504,-286.27225,-812.462646,615.845406,1587.94358,98.137251,778.234687
-1.496,-263.121189,-802.701017,629.116622,1603.788913,87.85116,775.925711
-1.488,-239.800071,-792.720168,645.56597,1592.979832,76.098551,772.379669
-1.48,-229.446698,-781.447016,661.883848,1569.412222,65.841112,769.630942
-1.472,-205.69336,-771.230311,680.326799,1533.035235,52.821598,767.208594
-1.464,-194.718952,-756.498167,699.868466,1536.38228,35.325618,763.312559
-1.456,-163.835079,-745.247597,713.246739,1526.556037,19.372363,759.923892
-1.448,-139.150415,-731.615645,728.827575,1504.397391,0.798468,759.446791
-1.44,-115.336605,-721.302443,739.709623,1468.65896,-11.637014,761.354762
-1.432,-62.058436,-709.736371,750.655093,1495.554574,-23.626744,758.294319
-1.424,-37.613258,-699.093104,763.37812,1522.979387,-35.65511,757.486077
-1.416,-34.836848,-688.434758,779.405003,1499.007772,-45.292766,758.814718
