"time","bx","by","bz","mx","my","mz"
-1.328,342.909082,-253.653077,474.955547,1325.200613,-305.262249,638.154962
-1.32,352.035221,-255.263012,479.305065,1348.892294,-300.992467,636.503412
-1.312,396.190207,-260.43137,478.523746,1348.892294,-300.992467,636.503412
-1.304,423.322259,-265.687592,481.231364,1361.506327,-298.754101,637.835222
-1.296,450.64453,-271.057447,482.272839,1373.508531,-296.591238,637.002726
-1.288,468.922246,-274.592374,484.194032,1362.170179,-294.401888,639.859769
-1.28,515.059668,-283.517858,489.399017,1362.021421,-290.133059,639.728453
-1.272,562.036309,-292.771391,490.51316,1373.925266,-287.97209,638.906395
-1.264,590.381998,-294.228382,499.181601,1385.965903,-285.786286,638.07489
-1.256,609.641042,-298.012941,499.21426,1385.965903,-285.786286,638.07489
-1.248,629.040767,-297.841347,502.858438,1386.476498,-281.402949,640.118359
-1.24,667.453335,-301.498993,505.112587,1411.234825,-276.910115,640.645908
-1.232,687.523285,-301.243721,512.336811,1411.047832,-272.611171,640.517034
-1.224,717.025685,-299.128427,515.13417,1412.023623,-272.450906,644.909551
-1.216,727.224947,-300.89821,519.85825,1424.101159,-270.24259,644.091784
-1.208,736.99025,-298.947383,518.911967,1436.3178,-268.008839,643.264598
-1.2,766.834087,-300.715503,521.91137,1460.669346,-259.187743,641.474099
-1.192,777.234443,-302.469148,526.908957,1448.766183,-257.042466,644.383028
-1.184,807.546498,-304.343556,528.150976,1461.312693,-250.385244,645.644912
-1.176,858.758035,-302.044383,533.189004,1473.65441,-248.103797,644.817046
-1.168,900.082386,-297.841118,535.475468,1473.497327,-243.749123,644.686594
-1.16,910.907083,-299.62564,540.605387,1485.425827,-237.033279,645.752837
-1.152,932.066476,-299.482569,542.752294,1485.355571,-232.536657,649.880691
-1.144,953.453455,-299.277905,546.762449,1485.16097,-228.175127,649.751908
-1.136,974.945391,-299.070001,550.803753,1497.574271,-225.846323,648.929816
-1.128,1007.06714,-296.816696,553.960333,1497.669181,-221.339558,653.055326
-1.12,1050.429489,-296.57478,556.34896,1510.026612,-219.012707,652.244622
-1.112,1072.543083,-296.408717,558.599974,1522.054428,-212.235352,653.330522
-1.104,1105.466514,-294.259738,557.831451,1534.594489,-209.865375,652.511265
-1.096,1161.488971,-296.097895,557.558724,1534.348744,-205.474221,652.384151
-1.088,1206.430481,-287.535819,557.634988,1546.639781,-203.015986,653.603754
-1.08,1241.07461,-285.201996,558.998808,1572.221122,-193.830959,652.055473
-1.072,1299.1759,-278.461145,560.435553,1571.69124,-189.344539,653.975906
-1.064,1323.397384,-273.856848,564.82651,1584.562957,-182.4474,655.294924
-1.056,1347.325663,-265.107393,564.958187,1572.060545,-180.406094,658.249606
-1.048,1347.295422,-260.692254,569.004134,1571.643371,-176.012451,658.133379
-1.04,1347.503534,-260.541742,573.173897,1558.664751,-174.050858,658.822814
-1.032,1348.061539,-256.091294,577.416792,1557.979675,-165.242825,658.581047
-1.024,1360.288411,-253.774933,578.672623,1570.618528,-162.776786,657.769814
-1.016,1359.993681,-249.367119,582.503813,1557.441499,-156.465343,658.331744
-1.008,1360.021142,-244.960965,586.553599,1557.327421,-152.004285,660.486319
-1,1372.117565,-238.125198,593.877935,1556.426423,-143.220338,660.258711
-0.992,1372.123077,-233.679465,597.935204,1581.551707,-138.128818,660.679945
-0.984,1372.26006,-229.301847,600.007543,1593.625487,-131.222205,659.767524
-0.976,1372.337625,-224.871992,604.060861,1592.71975,-122.333735,661.568924
-0.968,1384.204076,-218.175183,607.244483,1605.455872,-119.778851,660.761177
-0.96,1384.269659,-213.792847,609.327925,1604.981572,-115.349927,660.64646
-0.952,1408.800165,-208.847332,615.97083,1604.395762,-110.941823,660.538766
-0.944,1408.558719,-200.024272,622.165692,1603.798129,-106.534565,660.431772
-0.936,1433.032146,-195.163826,624.659935,1603.288177,-102.107943,660.319161
-0.928,1432.948545,-190.684248,628.761035,1590.157313,-100.288496,661.009405
-0.92,1445.180406,-179.326584,638.364728,1589.727883,-95.884542,660.892929
-0.912,1433.11,-177.091955,647.519298,1589.188022,-91.467741,660.782338
-0.904,1457.022778,-167.793457,649.76147,1588.537324,-87.072166,660.678743
-0.896,1469.155428,-160.757909,657.32721,1574.765623,-80.897497,661.266121
-0.888,1493.752268,-146.704488,668.256174,1573.823465,-76.58929,658.876423
-0.88,1518.470169,-137.121949,675.123306,1573.467047,-72.251032,656.734704
-0.872,1517.57545,-123.790469,681.320097,1612.868837,-68.58026,658.984693
-0.864,1567.94028,-113.058417,695.23095,0,0,0
-0.856,1579.936046,-105.656481,707.0746,0,0,0
-0.848,1605.115513,-100.287006,712.011189,0,0,0
-0.84,1592.319866,-93.836014,719.076579,0,0,0
-0.832,1617.466134,-83.925408,726.24276,0,0,0
-0.824,1642.747514,-74.057661,729.104016,0,0,0
-0.816,1654.608856,-66.898573,730.370765,0,0,0
-0.808,1639.867638,-56.066922,737.110248,0,0,0
-0.8,1638.177612,-47.124874,738.940656,0,0,0
-0.792,1650.376771,-39.867117,742.530972,0,0,0
-0.784,1688.666469,-31.611092,742.623507,0,0,0
-0.776,1701.70573,-24.330681,744.166238,0,0,0
-0.768,1740.442197,-15.951004,744.274494,0,0,0
-0.76,1738.53948,-6.917827,746.134222,0,0,0
-0.752,1710.826407,-3.566894,747.220876,0,0,0
-0.744,1709.968348,0.884392,747.116388,0,0,0
-0.736,1709.201202,5.32195,747.008421,0,0,0
-0.728,1681.505681,12.997098,745.91317,0,0,0
-0.72,1693.30416,24.648038,742.985987,0,0,0
-0.712,1744.919528,40.726944,744.654396,0,0,0
-0.704,1771.12364,51.245047,750.021063,0,0,0
-0.696,1757.620404,52.903981,752.91218,0,0,0
-0.688,1783.711762,58.837957,753.7078,0,0,0
-0.68,1796.34391,66.563202,761.866651,0,0,0
-0.672,1823.068638,77.65754,778.358254,0,0,0
-0.664,1823.664762,82.49664,787.45786,0,0,0
-0.656,1835.788621,94.739553,793.527068,0,0,0
-0.648,1807.4315,97.795623,796.831591,0,0,0
-0.64,1806.158707,102.378708,798.807594,0,0,0
-0.632,1804.930203,106.945292,800.780891,0,0,0
-0.624,1776.397723,109.854288,801.675188,0,0,0
-0.616,1762.392648,111.457287,806.545664,0,0,0
-0.608,1718.921676,120.401446,814.193439,0,0,0
-0.6,1730.963103,128.009665,817.980448,0,0,0
-0.592,1716.869132,129.417081,818.391974,0,0,0
-0.584,1729.855625,132.460407,817.879877,0,0,0
-0.576,1741.999526,140.121314,821.67686,0,0,0
-0.568,1741.669467,144.772223,828.344556,0,0,0
-0.56,1740.759692,149.339357,832.655114,0,0,0
-0.552,1753.727989,152.647156,838.642536,0,0,0
-0.544,1752.795843,157.253701,842.957708,0,0,0
-0.536,1765.509875,160.427017,844.5502,0,0,0
-0.528,1752.091554,162.007815,851.68758,0,0,0
-0.52,1751.606809,166.664144,858.366659,0,0,0
-0.512,1737.610587,168.144289,863.105912,0,0,0
-0.504,1737.851653,168.293297,867.51146,0,0,0
-0.496,1698.54959,163.734592,877.410683,0,0,0
-0.488,1699.533082,163.873838,882.107787,0,0,0
-0.48,1712.658817,167.11421,886.106834,0,0,0
-0.472,1712.901814,167.261766,890.494673,0,0,0
-0.464,1698.923305,168.574953,890.760584,0,0,0
-0.456,1685.307082,169.955091,893.374386,0,0,0
-0.448,1698.395826,173.084684,895.363228,0,0,0
-0.44,1723.152558,183.766121,896.897428,0,0,0
-0.432,1749.110129,190.052963,896.172805,0,0,0
-0.424,1761.810492,193.042266,891.392056,0,0,0
-0.416,1760.105964,197.408112,888.915474,0,0,0
-0.408,1785.96264,203.718932,885.771783,0,0,0
-0.4,1812.278545,210.110792,885.001145,0,0,0
-0.392,1783.047154,212.750529,889.667142,0,0,0
-0.384,1782.079812,217.24503,891.949378,0,0,0
-0.376,1753.239409,219.700756,892.487391,0,0,0
-0.368,1737.19246,225.266556,890.281003,0,0,0
-0.36,1722.754392,226.540451,892.582117,0,0,0
-0.352,1722.754392,226.540451,892.582117,0,0,0
-0.344,1695.158583,224.473173,890.860309,0,0,0
-0.336,1681.650471,221.088015,884.508546,0,0,0
-0.328,1681.405992,220.940703,880.137846,0,0,0
-0.32,1681.405992,220.940703,880.137846,0,0,0
-0.312,1695.274748,219.579293,875.468811,0,0,0
-0.304,1682.952107,216.363486,873.839919,0,0,0
-0.296,1755.146437,205.781632,872.423374,0,0,0
-0.288,1756.339633,201.350686,872.528015,0,0,0
-0.28,1771.643299,195.493601,867.898551,0,0,0
-0.272,1772.394381,190.980435,865.626125,0,0,0
-0.264,1774.893211,182.099263,865.832448,0,0,0
-0.256,1751.945626,162.224614,858.156824,0,0,0
-0.248,1767.162289,156.265388,853.502844,0,0,0
-0.24,1767.538297,151.722578,851.246652,0,0,0
-0.232,1797.02751,144.350362,846.214822,0,0,0
-0.224,1828.143122,132.620012,845.707164,0,0,0
-0.216,1843.368286,131.290243,847.730057,0,0,0
-0.208,1859.033452,125.336691,847.480183,0,0,0
-0.2,1861.379737,116.224553,845.608496,0,0,0
-0.192,1877.812802,96.21291,834.014837,0,0,0
-0.184,1866.1806,79.336112,827.971213,0,0,0
-0.176,1867.982477,65.595833,825.935226,0,0,0
-0.168,1814.131754,44.679453,827.929759,0,0,0
-0.16,1830.189777,34.071577,827.768747,0,0,0
-0.152,1817.435039,26.640563,828.393058,0,0,0
-0.144,1776.652094,18.063333,831.982464,0,0,0
-0.136,1765.817195,6.168609,830.619041,0,0,0
-0.128,1834.996835,-2.443053,821.901366,0,0,0
-0.12,1822.89629,-14.488375,818.195285,0,0,0
-0.112,1840.499857,-29.952032,813.927061,0,0,0
-0.104,1884.331548,-44.496638,808.432863,0,0,0
-0.096,1930.194708,-59.187218,803.105879,0,0,0
-0.088,1917.78743,-71.421132,797.261202,0,0,0
-0.08,1850.795032,-94.242565,798.221485,0,0,0
-0.072,1852.490375,-108.00538,796.48357,0,0,0
-0.064,1826.304045,-117.925414,795.62873,0,0,0
-0.056,1801.516817,-141.461377,793.064001,0,0,0
-0.048,1816.114776,-157.219993,788.549879,0,0,0
-0.04,1816.591563,-175.615523,782.273265,0,0,0
-0.032,1790.550924,-199.002158,777.451506,0,0,0
-0.024,1804.815321,-219.350263,773.065208,0,0,0
-0.016,1833.208994,-241.85088,770.51593,0,0,0
-0.008,1860.722747,-264.625694,765.623353,0,0,0
0,1835.227884,-291.880817,777.153601,0,0,0
